puzzle_index,agent_move_index,fen,rating,themes,expected_move_uci,legal_move_count,reference_top_move_uci,candidate_top_move_uci,top1_agreement,reference_correct,candidate_correct,reference_entropy,candidate_entropy,entropy_delta,reference_correct_probability,candidate_correct_probability,correct_probability_delta,kl_reference_to_candidate,js_divergence
18,1,r3r1k1/ppp2ppp/2nn4/3Pq3/8/P1P1P1P1/2Q3BP/R1B1KR2 w Q - 1 18,1362,crushing fork middlegame short,d5c6,41,d5c6,d5c6,1,1,1,1.5585292775886999,1.4294431583811518,-0.1290861192075481,0.5588609612838991,0.6202492779605305,0.06138831667663147,0.010000714391000275,0.0024508061650996976
19,0,3r2k1/1p3p2/p1n2P2/2P3P1/1PR1p3/P2pP3/3B4/6K1 b - - 1 33,1149,advantage endgame exposedKing fork long,c6e5,22,c6e5,c6e5,1,1,1,0.18384725606677302,0.16673608859937933,-0.01711116746739369,0.9710252645748099,0.9743664415184475,0.0033411769436376693,0.0002985397270477421,7.231327027181479e-05
19,1,3r2k1/1p3p2/p4P2/2P1n1P1/1P2R3/P2pP3/3B4/6K1 b - - 0 34,1149,advantage endgame exposedKing fork long,e5f3,21,e5f3,e5f3,1,1,1,0.007009601821705177,0.006820383654102324,-0.00018921816760285315,0.999302806397283,0.999317719385325,1.491298804201513e-05,3.670818754953996e-06,8.963761302478258e-07
19,2,3r2k1/1p3p2/p4P2/2P3P1/1P2R3/P2pPn2/3B1K2/8 b - - 2 35,1149,advantage endgame exposedKing fork long,f3d2,23,f3d2,f3d2,1,1,1,0.003919565488469358,0.0038629714983028614,-5.6593990166496286e-05,0.9996113739635228,0.9996174546879842,6.0807244613991784e-06,7.240558471963515e-07,1.7809490988567151e-07
20,0,6k1/1b3pbp/6p1/1N4q1/1Q1p4/P7/5PPP/2r1RBK1 w - - 1 28,1383,master mate mateIn2 middlegame short,e1e8,38,e1e8,e1e8,1,1,1,0.05326673919248099,0.058972879924341914,0.0057061407318609245,0.9928193651640674,0.9918694466681278,-0.0009499184959396167,6.551792938393761e-05,1.675380045890456e-05
20,1,4Rbk1/1b3p1p/6p1/1N4q1/1Q1p4/P7/5PPP/2r2BK1 w - - 3 29,1383,master mate mateIn2 middlegame short,b4f8,39,b4f8,b4f8,1,1,1,0.20260994467986732,0.20461191788914657,0.002001973209279251,0.9518204454853925,0.9508444534461549,-0.0009759920392375943,2.4953559811689277e-05,6.181078324314876e-06
21,0,8/n7/P7/K2k4/P7/7P/5PP1/8 b - - 1 53,1670,endgame knightEndgame mate mateIn2 short,d5c5,11,d5c6,d5c6,1,0,0,1.6347896908976978,1.6378020594197997,0.0030123685221019603,0.1136734308690121,0.11612364483494214,0.002450213965930037,0.0009775708526257466,0.0002442716834292042
21,1,8/n7/P7/K1k5/P7/5P1P/6P1/8 b - - 0 54,1670,endgame knightEndgame mate mateIn2 short,a7c6,8,a7c6,a7c6,1,1,1,0.9540226131373195,0.9657646145380504,0.011742001400730895,0.7471779444628911,0.7425082436577713,-0.0046697008051197475,0.0008291074644955734,0.00020693988827338416
22,0,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/3r1PP1/2K5 b - - 5 31,980,endgame exposedKing long mate mateIn3 rookEndgame,d2d1,27,d2d1,d2d1,1,1,1,1.7769882315759118,1.8071718229958673,0.030183591419955524,0.5074624342201866,0.4792637637110601,-0.028198670509126444,0.004991045772393185,0.0012627820440260233
22,1,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/1K3PP1/3r4 b - - 7 32,980,endgame exposedKing long mate mateIn3 rookEndgame,d7d2,30,d7d2,d7d2,1,1,1,0.22684749566852147,0.24524862758156965,0.01840113191304818,0.9528487771742757,0.9497740828213965,-0.0030746943528792148,0.0005900613159525316,0.0001573338389567928
22,2,8/5ppp/4p3/k3P3/pR2R2P/K1P5/3r1PP1/3r4 b - - 9 33,980,endgame exposedKing long mate mateIn3 rookEndgame,d1a1,25,d1a1,d1a1,1,1,1,2.012758732528255,2.0535864370995878,0.04082770457133256,0.3247908282223818,0.28870796732711507,-0.036082860895266744,0.0039039844597341428,0.0009706452653700537
23,0,r4k2/ppp3p1/3p3r/2q5/1PNnP3/2Q2PBp/P4R1P/5RK1 b - - 0 25,1948,advantage deflection discoveredAttack long middlegame pin,d4e2,42,d4e2,d4e2,1,1,1,0.0749503168522312,0.07009418094647525,-0.004856135905755954,0.9886765542279073,0.9894916351333677,0.0008150809054603414,3.8719360505105036e-05,9.50074848070711e-06
23,1,r4k2/ppp3p1/3p3r/2q5/1PN1P3/2Q2PBp/P3nR1P/5R1K b - - 2 26,1948,advantage deflection discoveredAttack long middlegame pin,c5f2,43,e2c3,e2c3,1,0,0,0.0393055905248458,0.03886580442349308,-0.0004397861013527224,6.169425132333598e-06,4.775852573659165e-06,-1.3935725586744325e-06,7.856255265445147e-07,1.9333556957699114e-07
23,2,r4k2/ppp3Q1/3p3r/8/1PN1P3/5PBp/P3nq1P/5R1K b - - 0 27,1948,advantage deflection discoveredAttack long middlegame pin,f8g7,2,f8g7,f8g7,1,1,1,0.5332032463644432,0.511070496435947,-0.02213274992849612,0.774968135729907,0.7921676517700009,0.017199516040093954,0.0008809131203496579,0.00021808993685533233
24,0,5rk1/pp1n1r2/3p2N1/2pQ4/2P5/4P1P1/qP2KPP1/7R w - - 2 25,1835,mate mateIn2 middlegame pin short,g6e7,45,h1h8,h1h8,1,0,0,0.40117461506876956,0.4077994131650924,0.006624798096322826,0.07906726552142834,0.08173241659596803,0.0026651510745396845,0.0001678110981410933,4.135413050624963e-05
24,1,5r2/pp1nNrk1/3p4/2pQ4/2P5/4P1P1/qP2KPP1/7R w - - 4 26,1835,mate mateIn2 middlegame pin short,d5g5,44,d5g5,d5g5,1,1,1,0.2670601894281335,0.3368184849817839,0.06975829555365043,0.9349243864709845,0.9083432356267616,-0.026581150844222967,0.004847443534899871,0.0012749849119883128
25,0,4r1k1/p1R1n2p/4N3/5r2/6K1/6PP/P3R3/8 b - - 4 46,1196,endgame mate mateIn2 short,h7h5,29,h7h5,h7h5,1,1,1,1.0338390252123255,0.9721138401806566,-0.061725185031668905,0.7325853950368294,0.7512847882342351,0.018699393197405656,0.00134301998612569,0.0003283563631170049
25,1,4r1k1/p1R1n3/4N3/5r1p/7K/6PP/P3R3/8 b - - 1 47,1196,endgame mate mateIn2 short,e7g6,27,e7g6,e7g6,1,1,1,0.9821001428365768,0.9848271282801292,0.002726985443552432,0.5511194857325683,0.5502374828627281,-0.0008820028698401927,0.00021510260405934036,5.258480646528316e-05
26,0,4k3/1R6/6N1/5p1p/7P/2r3PK/5b2/8 b - - 0 47,1198,crushing endgame fork short,c3g3,23,f2g3,f2g3,1,0,0,1.05885451545568,1.0991423016986552,0.04028778624297513,0.367739285247713,0.3584027494266564,-0.00933653582105659,0.0014284495011558072,0.0003734110608960275
26,1,4k3/1R6/6N1/5p1p/7P/6r1/5b1K/8 b - - 1 48,1198,crushing endgame fork short,g3g6,21,g3g6,g3g6,1,1,1,0.36244975205702273,0.3113319154530365,-0.05111783660398622,0.9231060377499253,0.9363623410559577,0.013256303306032446,0.0014598040079739976,0.0003528940694391791
27,0,r5k1/ppp4p/2P3r1/8/4P3/B1P5/P1Q1K3/6N1 b - - 0 31,2090,advantage endgame exposedKing fork long,g6g2,26,g6g2,g6g2,1,1,1,0.6515731022730717,0.6577674054605606,0.006194303187488814,0.7688564949032394,0.7592076643667873,-0.009648830536452047,0.0003963849169583889,9.930317742613542e-05
27,1,r5k1/ppp4p/2P5/8/4P3/B1PK4/P1Q3r1/6N1 b - - 2 32,2090,advantage endgame exposedKing fork long,a8d8,26,a8d8,a8d8,1,1,1,0.956659388932629,0.9056013572551582,-0.051058031677470805,0.5714829202243897,0.6346094860117413,0.06312656578735154,0.009139623365760458,0.0022533592236849967
27,2,3r2k1/ppp4p/2P5/8/2K1P3/B1P5/P1Q3r1/6N1 b - - 4 33,2090,advantage endgame exposedKing fork long,g2c2,33,g2c2,g2c2,1,1,1,0.7473895900852878,0.8141572408641066,0.06676765077881874,0.7693473810710697,0.7243130651051265,-0.045034315965943206,0.005966784366043054,0.0015279178617663312
28,0,6nr/1pN2ppp/p2Qbk2/4p3/3Bq3/8/PP2BPPP/5K1R b - - 0 19,967,mate mateIn2 middlegame short,e4b1,28,e4b1,e4b1,1,1,1,0.47685334122003503,0.46381216235081624,-0.013041178869218795,0.880658371054657,0.8844378227941679,0.003779451739510886,0.00013680263487188705,3.3544153569197854e-05
28,1,6nr/1pN2ppp/p2Qbk2/4p3/3B4/8/PP3PPP/1q1B1K1R b - - 2 20,967,mate mateIn2 middlegame short,b1d1,23,b1d1,b1d1,1,1,1,0.06863511703761127,0.06049622819724317,-0.008138888840368098,0.9887775834715004,0.9904234476882918,0.0016458642167914705,0.000150343548432497,3.650032434667478e-05
29,0,2k3rB/ppp2p1p/2np4/8/4P3/2NB1b2/PPP2PPP/R4RK1 b - - 0 13,1456,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame morphysMate short,g8g2,35,g8g2,g8g2,1,1,1,0.4836297897598598,0.5472285781044617,0.06359878834460186,0.8828994144145407,0.8617555639714384,-0.021143850443102297,0.0023522646952083455,0.0006079372616379615
29,1,2k4B/ppp2p1p/2np4/8/4P3/2NB1b2/PPP2PrP/R4R1K b - - 1 14,1456,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame morphysMate short,g2g4,33,g2g1,g2g1,1,0,0,2.370123917440008,2.3958779314659377,0.025754014025929806,0.13404453390297047,0.14361262396027163,0.009568090057301165,0.0036994109553587715,0.0009356054966751386
30,0,8/2R2ppp/4p3/p6k/6R1/4P2P/3q1PP1/6K1 b - - 3 33,1569,crushing endgame fork long queenRookEndgame,d2d1,25,d2e1,d2e1,1,0,0,0.8845864790590896,0.8901771220415019,0.005590642982412297,0.38548316000036537,0.4420785726788215,0.056595412678456136,0.006701905403985138,0.0016847083834179663
30,1,8/2R2ppp/4p3/p6k/6R1/4P2P/5PPK/3q4 b - - 5 34,1569,crushing endgame fork long queenRookEndgame,d1d6,28,d1g4,d1g4,1,0,0,0.23544433122082248,0.2469577865318809,0.011513455311058435,0.01935756922722289,0.021128272416605767,0.001770703189382876,0.00023122544455413997,5.8634701554162726e-05
30,2,8/2R2ppp/3qp3/p6k/6R1/4P1PP/5P1K/8 b - - 0 35,1569,crushing endgame fork long queenRookEndgame,d6c7,27,d6c7,d6c7,1,1,1,0.20807266573999042,0.1594520015491097,-0.04862066419088071,0.9688843280842961,0.977366071524552,0.008481743440255873,0.0016874301557495133,0.00039296790102158344
31,0,1k4r1/pp3p2/4p3/2N1q3/1P1bp3/P3P3/5P2/2RR1K2 w - - 2 28,885,advantage endgame fork short,c5d7,24,c5d7,c5d7,1,1,1,0.02380882985936581,0.020957582986431536,-0.002851246872934275,0.9967349083800443,0.9971927827981004,0.0004578744180561145,3.861995390596564e-05,9.37876965824082e-06
31,1,k5r1/pp1N1p2/4p3/4q3/1P1bp3/P3P3/5P2/2RR1K2 w - - 4 29,885,advantage endgame fork short,d7e5,26,d7e5,d7e5,1,1,1,0.8149837358337572,0.7014531793844381,-0.11353055644931909,0.7205484345902264,0.768749298651615,0.04820086406138857,0.012178785892849427,0.002810644571485004
32,0,r2qk2r/2pn1p1n/pp1p2Bp/3Pp1b1/PPP1P3/2N1B3/3N2PP/R2Q1RK1 b kq - 0 17,1463,advantage hangingPiece intermezzo middlegame short,g5e3,29,g5e3,g5e3,1,1,1,0.005315367773983835,0.004932128946779745,-0.0003832388272040901,0.9994681821029089,0.9995057602991901,3.7578196281251586e-05,3.5266634663979745e-06,8.507934674765011e-07
