puzzle_index,agent_move_index,fen,rating,themes,expected_move_uci,legal_move_count,reference_top_move_uci,candidate_top_move_uci,top1_agreement,reference_correct,candidate_correct,reference_entropy,candidate_entropy,entropy_delta,reference_correct_probability,candidate_correct_probability,correct_probability_delta,kl_reference_to_candidate,js_divergence
4,0,2k1r3/pppn1pp1/3b2b1/3B2Pp/5P2/3P3P/PPPR4/2K3NR b - - 0 18,1511,backRankMate deflection long mate mateIn3 middlegame,e8e1,39,e8e1,e8e1,1,1,1,0.0861051974791863,0.08478182077294892,-0.0013233767062373752,0.9848320923492025,0.985143046193215,0.0003109538440124737,4.186129284869907e-06,1.0439334803359042e-06
4,1,2k5/pppn1pp1/3b2b1/3B2Pp/5P2/3P3P/PPP5/2KRr1NR b - - 2 19,1511,backRankMate deflection long mate mateIn3 middlegame,d6f4,38,d6f4,d6f4,1,1,1,0.09536749055034567,0.100051626791249,0.0046841362409033305,0.9856200251289975,0.9847859023083774,-0.0008341228206201201,2.686750739954505e-05,6.792798648969909e-06
4,2,2k5/pppn1pp1/6b1/3B2Pp/5b2/3P3P/PPP5/1K1Rr1NR b - - 1 20,1511,backRankMate deflection long mate mateIn3 middlegame,e1d1,39,e1d1,e1d1,1,1,1,0.05997995393262148,0.053795436708634195,-0.0061845172239872875,0.9925057370104683,0.9932849284016635,0.0007791913911951998,7.867627188624186e-05,1.883593587412244e-05
5,0,rn2kbnr/pp6/2p2p2/4P3/4P1pq/2N3N1/PPPB1KB1/R2Q1R2 b kq - 2 17,1067,advantage attraction exposedKing long middlegame,f8c5,33,h4g3,h4g3,1,0,0,0.7730743337433154,0.6184136376781393,-0.15466069606517607,0.07886585527096159,0.05284686705956158,-0.02601898821140001,0.01152141441863142,0.0027432424894947363
5,1,rn2k1nr/pp6/2p2p2/2b1P3/4P1pq/2N1B1N1/PPP2KB1/R2Q1R2 b kq - 4 18,1067,advantage attraction exposedKing long middlegame,c5e3,32,h4g3,h4g3,1,0,0,0.09991899919396835,0.07986522166396395,-0.020053777530004396,0.007753881653974901,0.005892067244748424,-0.0018618144092264772,0.0005580805680788695,0.00013293169583059858
5,2,rn2k1nr/pp6/2p2p2/4P3/4P1pq/2N1K1N1/PPP3B1/R2Q1R2 b kq - 0 19,1067,advantage attraction exposedKing long middlegame,h4g3,25,h4g3,h4g3,1,1,1,0.46798766548145987,0.35629033001157123,-0.11169733546988864,0.8502657178494682,0.9027638835082562,0.052498165658787954,0.014409959674627158,0.003353874993729503
6,0,5rk1/5ppp/4b3/1p1pPpPP/2pP4/b1P5/rqNQKP2/2RRN3 w - - 6 24,1693,advantage middlegame short trappedPiece,c1b1,19,c1b1,c1b1,1,1,1,0.8902839462113054,0.9130087608276997,0.022724814616394307,0.712085451444495,0.6998208327331987,-0.012264618711296249,0.00040803541883602246,0.00010270241366841211
6,1,5rk1/5ppp/4b3/1p1pPpPP/2pP4/bqP5/r1NQKP2/1R1RN3 w - - 8 25,1693,advantage middlegame short trappedPiece,b1b3,23,b1b3,b1b3,1,1,1,0.6091578195992047,0.6435833591836368,0.034425539584432174,0.8508424952232478,0.8375123129847561,-0.013330182238491695,0.0009141097951280985,0.00023232599446095046
7,0,r3r1k1/p2Q1p1p/1p2p1p1/8/1P1P4/P3P3/1B2Nb1q/2KR3R b - - 1 19,1548,advantage discoveredAttack middlegame short,f2e3,38,f2e3,f2e3,1,1,1,0.6089160716768754,0.5601555874176178,-0.04876048425925761,0.8647278195774535,0.8770577398852584,0.012329920307804887,0.0012255224635587003,0.0002963092753541246
7,1,r3r1k1/p2Q1p1p/1p2p1p1/8/1P1P4/P3b3/1B2N2q/1K1R3R b - - 1 20,1548,advantage discoveredAttack middlegame short,h2e2,43,h2e2,h2e2,1,1,1,1.6273723336337538,1.5390523913385452,-0.08831994229520856,0.5538674355719478,0.5935054078735795,0.039637972301631685,0.004907725893207393,0.0012125856013764738
8,0,3r4/p5k1/1p1qpr1p/1Q1pn1p1/3P1pP1/1PP5/P5PP/4RRK1 w - - 0 30,1316,crushing fork long middlegame,d4e5,34,d4e5,d4e5,1,1,1,0.41847594279475653,0.39419196954878866,-0.02428397324596787,0.8655744664748256,0.8770235828787208,0.011449116403895232,0.0005962992679148682,0.00014711411290791788
8,1,3r4/p5k1/1p2pr1p/1QqpP1p1/5pP1/1PP5/P5PP/4RRK1 w - - 1 31,1316,crushing fork long middlegame,b5c5,4,b5c5,b5c5,1,1,1,0.014843531538021688,0.0151016000316634,0.00025806849364171276,0.9979664108933793,0.9979213979978585,-4.5012895520835094e-05,9.145763127311039e-07,2.274897480465449e-07
8,2,3r4/p5k1/4pr1p/2ppP1p1/5pP1/1PP5/P5PP/4RRK1 w - - 0 32,1316,crushing fork long middlegame,e5f6,20,e5f6,e5f6,1,1,1,0.0007813712975617564,0.0008319960945442422,5.062479698248585e-05,0.9999372937562979,0.9999327064636342,-4.587292663726927e-06,4.3272098933258147e-07,1.1084586138954228e-07
9,0,8/1P6/8/7p/3P4/3k1p1P/4p3/4K3 b - - 1 49,1828,advancedPawn endgame mate mateIn2 pawnEndgame short,d3e3,8,f3f2,f3f2,1,0,0,0.43050124630115616,0.4381249203196199,0.007623674018463755,0.03839202582398746,0.03970896308008081,0.001316937256093352,0.0001465000288350827,3.6603858904058785e-05
9,1,8/1P6/8/7p/3P3P/4kp2/4p3/4K3 b - - 0 50,1828,advancedPawn endgame mate mateIn2 pawnEndgame short,f3f2,5,f3f2,f3f2,1,1,1,0.008929567516077916,0.009442493002989596,0.0005129254869116803,0.9989132550780808,0.9988396968559276,-7.355822215326935e-05,2.5490330776323813e-06,6.444464344168823e-07
10,0,8/2kn1p2/8/3P4/R7/2PKN3/1r6/8 b - - 14 70,994,advantage endgame fork short,d7c5,28,d7c5,d7c5,1,1,1,0.4626730089494392,0.4527308664011749,-0.00994214254826431,0.842239172645637,0.8474225370112055,0.0051833643655685435,0.0001080481583372003,2.6851393384823107e-05
10,1,8/2k2p2/8/2nP4/R2K4/2P1N3/1r6/8 b - - 16 71,994,advantage endgame fork short,c5a4,31,c5a4,c5a4,1,1,1,0.754465926213274,0.7938078266954427,0.03934190048216868,0.8413305777464455,0.827711757955844,-0.013618819790601533,0.001447077590451042,0.0003681816428966732
11,0,3r1q2/5prk/p3pQpp/1p2P3/2p4R/2P2P1P/PPB2P2/6K1 w - - 3 30,1781,clearance crushing endgame short,h4h6,33,h4h6,h4h6,1,1,1,0.8140400618998034,0.8789239507568191,0.06488388885701568,0.7470085710955912,0.7020930726123884,-0.044915498483202754,0.005648101643293595,0.0014403865021737263
11,1,3r1qk1/5pr1/p3pQpR/1p2P3/2p5/2P2P1P/PPB2P2/6K1 w - - 1 31,1781,clearance crushing endgame short,f6h4,33,h6h8,h6h8,1,0,0,0.015686599994555895,0.026043887052119238,0.010357287057563343,6.326979659991315e-06,9.91506628726085e-06,3.5880866272695347e-06,0.0004141888920801743,0.00011365722906438321
12,0,r5k1/pp2q1p1/2p1p2p/3nP1pP/3P2P1/2PQ1r2/PPB5/R5K1 w - - 0 24,1454,kingsideAttack long mate mateIn3 middlegame,d3h7,30,d3h7,d3h7,1,1,1,0.16858775746337215,0.17540563556759445,0.006817878104222297,0.9676393704766194,0.9658094580036067,-0.0018299124730126737,8.859732501926079e-05,2.2453286783227506e-05
12,1,r7/pp2qkpQ/2p1p2p/3nP1pP/3P2P1/2P2r2/PPB5/R5K1 w - - 2 25,1454,kingsideAttack long mate mateIn3 middlegame,c2g6,29,c2g6,c2g6,1,1,1,0.21458641706016132,0.21147867122443978,-0.0031077458357215426,0.9449099174030929,0.9458752348098622,0.000965317406769306,1.7691356772755745e-05,4.252155928324961e-06
12,2,r4k2/pp2q1pQ/2p1p1Bp/3nP1pP/3P2P1/2P2r2/PP6/R5K1 w - - 4 26,1454,kingsideAttack long mate mateIn3 middlegame,h7h8,24,h7h8,h7h8,1,1,1,0.003080184770932655,0.003481446619311105,0.00040126184837844994,0.9997144420738014,0.9996719158475915,-4.2526226209926854e-05,5.939908242121633e-06,1.5425869765968072e-06
13,0,r1b1k1nr/pp2p2p/2q1Npp1/2n1p3/2B5/2N3B1/PPPR1PPP/2K4R w kq - 0 15,1990,mate mateIn2 middlegame short,d2d8,47,d2d8,d2d8,1,1,1,0.9733377368255063,1.1248508507405357,0.15151311391502942,0.6688768421675663,0.5814732271420681,-0.0874036150254982,0.01716481787922526,0.004379518942025114
13,1,r1bR2nr/pp2pk1p/2q1Npp1/2n1p3/2B5/2N3B1/PPP2PPP/2K4R w - - 2 16,1990,mate mateIn2 middlegame short,d8f8,50,d8f8,d8f8,1,1,1,1.3148870608596708,1.3239461775494548,0.009059116689783986,0.6181839095421267,0.6209806462021722,0.00279673666004554,0.0017142819665775977,0.00043154113496235327
14,0,Q7/8/8/5k2/8/5pr1/5r2/R6K b - - 0 50,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,g3h3,23,f2h2,f2h2,1,0,0,1.2151218528793335,1.1712217811754846,-0.04390007170384891,0.05622635447454126,0.05540540852547658,-0.0008209459490646775,0.00187174031853867,0.0004588640791733776
14,1,Q7/8/8/5k2/8/5p1r/5r2/R5K1 b - - 2 51,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,f2g2,23,f2g2,f2g2,1,1,1,0.7726223100087714,0.7874585907424018,0.014836280733630414,0.7883503582926883,0.7849840796234306,-0.0033662786692576496,0.0004889337453877228,0.00012444659112795985
14,2,Q7/8/8/5k2/8/5p1r/6r1/R4K2 b - - 4 52,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,h3h1,30,h3h1,h3h1,1,1,1,0.7244421948681014,0.7086219854230859,-0.0158202094450155,0.7167147007647809,0.731708175388144,0.01499347462336309,0.0007731131792753329,0.0001920634554138912
15,0,4R3/1p4k1/1q3bpp/3B4/4Np1P/p4P2/3RK1P1/8 b - - 5 42,1975,crushing endgame fork master short,b6b5,31,b6b5,b6b5,1,1,1,1.1717034922493932,1.1616617245363678,-0.01004176771302534,0.4873303572709453,0.5253181309088569,0.037987773637911615,0.0035387622695045797,0.0008799866429334208
15,1,4R3/1p4k1/5bpp/1q1B4/4Np1P/p2R1P2/4K1P1/8 b - - 7 43,1975,crushing endgame fork master short,b5e8,29,b5e8,b5e8,1,1,1,0.22226879721553525,0.21368371233965616,-0.008585084875879084,0.9563995662728265,0.9584305558756198,0.002030989602793243,0.00011021375359728585,2.6833375471315655e-05
16,0,4rk2/pbp2pp1/1p1N4/3P1q2/QPBP4/1KP2P2/P5r1/R3R3 b - - 0 25,1225,mate mateIn2 middlegame short,f5c2,56,c7d6,c7d6,1,0,0,2.463790491542409,2.4594704062657238,-0.004320085276685148,0.0030982460103977233,0.00315445128424975,5.62052738520267e-05,0.00148652270052847,0.0003742489973793271
16,1,4rk2/pbp2pp1/1p1N4/3P4/QPBP4/K1P2P2/P1q3r1/R3R3 b - - 2 26,1225,mate mateIn2 middlegame short,c2b2,52,c2a4,c2a4,1,0,0,1.4637848745954507,1.425121797744863,-0.038663076850587785,0.04079429236649065,0.03803174796061266,-0.0027625444058779966,0.0009416924703628639,0.00023075285511865408
17,0,r4k2/8/2p3Bb/4p1R1/3q4/PQ6/2K2P2/1N6 b - - 0 30,1689,advantage intermezzo long middlegame,d4f2,37,d4f2,d4f2,1,1,1,1.5539104578862561,1.5323353300774265,-0.02157512780882964,0.44657823981160394,0.45909996048243934,0.012521720670835401,0.0010070808385145215,0.00024644459065629976
17,1,r4k2/8/2p3Bb/4p1R1/8/PQ6/2KN1q2/8 b - - 1 31,1689,advantage intermezzo long middlegame,h6g5,34,h6g5,f2e2,0,1,0,2.267487267927177,2.255498122461185,-0.011989145465991946,0.2306968085831905,0.22484503104546033,-0.005851777537730168,0.002171923783416527,0.0005376114062831092
17,2,r4k2/8/2p3B1/4p1b1/8/P4Q2/2KN1q2/8 b - - 1 32,1689,advantage intermezzo long middlegame,f2f3,6,f2f3,f2f3,1,1,1,0.06102067335675511,0.06323498156966756,0.0022143082129124497,0.9900922300823417,0.9896000324603044,-0.0004921976220373381,1.7083122750875032e-05,4.3021573255691995e-06
18,0,r3r1k1/ppp2ppp/2nnq3/8/3P4/P1P1P1P1/2Q3BP/R1B1KR2 w Q - 5 17,1362,crushing fork middlegame short,d4d5,43,d4d5,d4d5,1,1,1,0.407071996855805,0.37371848971248395,-0.033353507143321026,0.9052839413354862,0.9148023825819831,0.009518441246496923,0.0006034001111049677,0.00014799625531183077
18,1,r3r1k1/ppp2ppp/2nn4/3Pq3/8/P1P1P1P1/2Q3BP/R1B1KR2 w Q - 1 18,1362,crushing fork middlegame short,d5c6,41,d5c6,d5c6,1,1,1,1.5585292775886999,1.4730648704726006,-0.08546440711609926,0.5588609612838991,0.6030841978986737,0.044223236614774675,0.009927849020482798,0.0024057109563127184
19,0,3r2k1/1p3p2/p1n2P2/2P3P1/1PR1p3/P2pP3/3B4/6K1 b - - 1 33,1149,advantage endgame exposedKing fork long,c6e5,22,c6e5,c6e5,1,1,1,0.18384725606677302,0.18636479842802728,0.0025175423612542602,0.9710252645748099,0.9705311006933937,-0.0004941638814162097,5.733936043264486e-05,1.4318745473658534e-05
19,1,3r2k1/1p3p2/p4P2/2P1n1P1/1P2R3/P2pP3/3B4/6K1 b - - 0 34,1149,advantage endgame exposedKing fork long,e5f3,21,e5f3,e5f3,1,1,1,0.007009601821705177,0.0061823589350014025,-0.0008272428867037744,0.999302806397283,0.9993931179912398,9.031159395678223e-05,6.739236501217188e-06,1.6412872380110791e-06
19,2,3r2k1/1p3p2/p4P2/2P3P1/1P2R3/P2pPn2/3B1K2/8 b - - 2 35,1149,advantage endgame exposedKing fork long,f3d2,23,f3d2,f3d2,1,1,1,0.003919565488469358,0.004596020326631416,0.0006764548381620579,0.9996113739635228,0.999532841872787,-7.853209073582779e-05,7.697508470893907e-06,1.9882857942178056e-06
20,0,6k1/1b3pbp/6p1/1N4q1/1Q1p4/P7/5PPP/2r1RBK1 w - - 1 28,1383,master mate mateIn2 middlegame short,e1e8,38,e1e8,e1e8,1,1,1,0.05326673919248099,0.0633538868177184,0.010087147625237415,0.9928193651640674,0.9912276367669945,-0.001591728397072889,0.00017381474931751534,4.515546081003992e-05
20,1,4Rbk1/1b3p1p/6p1/1N4q1/1Q1p4/P7/5PPP/2r2BK1 w - - 3 29,1383,master mate mateIn2 middlegame short,b4f8,39,b4f8,b4f8,1,1,1,0.20260994467986732,0.200579445771247,-0.0020304989086203096,0.9518204454853925,0.9531066486089146,0.0012862031235221227,7.984842530267067e-05,2.0536581203475627e-05
21,0,8/n7/P7/K2k4/P7/7P/5PP1/8 b - - 1 53,1670,endgame knightEndgame mate mateIn2 short,d5c5,11,d5c6,d5c6,1,0,0,1.6347896908976978,1.6557288749394683,0.02093918404177053,0.1136734308690121,0.12022786828214226,0.006554437413130151,0.0013154921131843188,0.0003279346828436016
21,1,8/n7/P7/K1k5/P7/5P1P/6P1/8 b - - 0 54,1670,endgame knightEndgame mate mateIn2 short,a7c6,8,a7c6,a7c6,1,1,1,0.9540226131373195,0.9879787755031505,0.03395616236583099,0.7471779444628911,0.7334834740302449,-0.013694470432646155,0.0005619492844097379,0.00014156047650070195
22,0,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/3r1PP1/2K5 b - - 5 31,980,endgame exposedKing long mate mateIn3 rookEndgame,d2d1,27,d2d1,d2d1,1,1,1,1.7769882315759118,1.8234023751963386,0.04641414362042684,0.5074624342201866,0.4784218152004049,-0.029040619019781666,0.0027508428242368935,0.0006920120476323131
22,1,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/1K3PP1/3r4 b - - 7 32,980,endgame exposedKing long mate mateIn3 rookEndgame,d7d2,30,d7d2,d7d2,1,1,1,0.22684749566852147,0.23173170533458864,0.004884209666067174,0.9528487771742757,0.9515373285371423,-0.0013114486371333944,2.6055485591220497e-05,6.570123915584402e-06
22,2,8/5ppp/4p3/k3P3/pR2R2P/K1P5/3r1PP1/3r4 b - - 9 33,980,endgame exposedKing long mate mateIn3 rookEndgame,d1a1,25,d1a1,d1a1,1,1,1,2.012758732528255,2.033461107299829,0.020702374771573773,0.3247908282223818,0.3175739774656387,-0.0072168507567431095,0.0014394551581072572,0.00035928399117708654
23,0,r4k2/ppp3p1/3p3r/2q5/1PNnP3/2Q2PBp/P4R1P/5RK1 b - - 0 25,1948,advantage deflection discoveredAttack long middlegame pin,d4e2,42,d4e2,d4e2,1,1,1,0.0749503168522312,0.0682803904041411,-0.006669926448090099,0.9886765542279073,0.9897108782805135,0.0010343240526061726,7.973054884452584e-05,1.9200571612227728e-05
23,1,r4k2/ppp3p1/3p3r/2q5/1PN1P3/2Q2PBp/P3nR1P/5R1K b - - 2 26,1948,advantage deflection discoveredAttack long middlegame pin,c5f2,43,e2c3,e2c3,1,0,0,0.0393055905248458,0.0372615655562233,-0.0020440249686225,6.169425132333598e-06,4.683757538126137e-06,-1.4856675942074612e-06,1.3102711585693628e-05,3.236399240136341e-06
23,2,r4k2/ppp3Q1/3p3r/8/1PN1P3/5PBp/P3nq1P/5R1K b - - 0 27,1948,advantage deflection discoveredAttack long middlegame pin,f8g7,2,f8g7,f8g7,1,1,1,0.5332032463644432,0.5067376804260346,-0.026465565938408542,0.774968135729907,0.7953822849804844,0.020414149250577385,0.0012503045238223334,0.00030892470148985354
24,0,5rk1/pp1n1r2/3p2N1/2pQ4/2P5/4P1P1/qP2KPP1/7R w - - 2 25,1835,mate mateIn2 middlegame pin short,g6e7,45,h1h8,h1h8,1,0,0,0.40117461506876956,0.46704042338741913,0.06586580831864958,0.07906726552142834,0.09378255678803694,0.014715291266608602,0.002149342018940144,0.0005537674442775043
24,1,5r2/pp1nNrk1/3p4/2pQ4/2P5/4P1P1/qP2KPP1/7R w - - 4 26,1835,mate mateIn2 middlegame pin short,d5g5,44,d5g5,d5g5,1,1,1,0.2670601894281335,0.33354025024404366,0.06648006081591018,0.9349243864709845,0.9127183714012679,-0.022206015069716645,0.0034066563575480685,0.0008898928586443457
25,0,4r1k1/p1R1n2p/4N3/5r2/6K1/6PP/P3R3/8 b - - 4 46,1196,endgame mate mateIn2 short,h7h5,29,h7h5,h7h5,1,1,1,1.0338390252123255,1.0737188088009038,0.039879783588578244,0.7325853950368294,0.7190341498304053,-0.013551245206424145,0.0007756718581419936,0.00019820620694892716
25,1,4r1k1/p1R1n3/4N3/5r1p/7K/6PP/P3R3/8 b - - 1 47,1196,endgame mate mateIn2 short,e7g6,27,e7g6,e7g6,1,1,1,0.9821001428365768,1.0229886799392407,0.040888537102663935,0.5511194857325683,0.484264108321971,-0.06685537741059733,0.009086501172383073,0.0022756131236786477
26,0,4k3/1R6/6N1/5p1p/7P/2r3PK/5b2/8 b - - 0 47,1198,crushing endgame fork short,c3g3,23,f2g3,f2g3,1,0,0,1.05885451545568,1.0651273206185667,0.006272805162886641,0.367739285247713,0.3507052562308693,-0.0170340290168437,0.0006848593236265174,0.00017096415687041473
26,1,4k3/1R6/6N1/5p1p/7P/6r1/5b1K/8 b - - 1 48,1198,crushing endgame fork short,g3g6,21,g3g6,g3g6,1,1,1,0.36244975205702273,0.3896509343358036,0.027201182278780878,0.9231060377499253,0.9159908190578031,-0.007115218692122172,0.0005953103327327298,0.00015298300683588877
27,0,r5k1/ppp4p/2P3r1/8/4P3/B1P5/P1Q1K3/6N1 b - - 0 31,2090,advantage endgame exposedKing fork long,g6g2,26,g6g2,g6g2,1,1,1,0.6515731022730717,0.6844973703106314,0.032924268037559656,0.7688564949032394,0.7362526677418623,-0.03260382716137711,0.003230154154270755,0.0008204826442243253
27,1,r5k1/ppp4p/2P5/8/4P3/B1PK4/P1Q3r1/6N1 b - - 2 32,2090,advantage endgame exposedKing fork long,a8d8,26,a8d8,a8d8,1,1,1,0.956659388932629,1.0207938286080571,0.06413443967542809,0.5714829202243897,0.46078980498445216,-0.11069311523993758,0.02548983227204868,0.00639476292273049
27,2,3r2k1/ppp4p/2P5/8/2K1P3/B1P5/P1Q3r1/6N1 b - - 4 33,2090,advantage endgame exposedKing fork long,g2c2,33,g2c2,g2c2,1,1,1,0.7473895900852878,0.7148460162846805,-0.03254357380060735,0.7693473810710697,0.7763538923781448,0.007006511307075081,0.0014173118064719403,0.00034172362252296866
28,0,6nr/1pN2ppp/p2Qbk2/4p3/3Bq3/8/PP2BPPP/5K1R b - - 0 19,967,mate mateIn2 middlegame short,e4b1,28,e4b1,e4b1,1,1,1,0.47685334122003503,0.5217424485851682,0.04488910736513313,0.880658371054657,0.8617179367561231,-0.01894043429853398,0.0017637741905198313,0.0004516786087224336
28,1,6nr/1pN2ppp/p2Qbk2/4p3/3B4/8/PP3PPP/1q1B1K1R b - - 2 20,967,mate mateIn2 middlegame short,b1d1,23,b1d1,b1d1,1,1,1,0.06863511703761127,0.07369303791068067,0.005057920873069402,0.9887775834715004,0.9876797169865826,-0.00109786648491772,6.01807889830887e-05,1.530779058830746e-05
29,0,2k3rB/ppp2p1p/2np4/8/4P3/2NB1b2/PPP2PPP/R4RK1 b - - 0 13,1456,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame morphysMate short,g8g2,35,g8g2,g8g2,1,1,1,0.4836297897598598,0.4546327272470157,-0.02899706251284412,0.8828994144145407,0.8919951728043425,0.009095758389801811,0.0006788487858660772,0.00016554922053298214
29,1,2k4B/ppp2p1p/2np4/8/4P3/2NB1b2/PPP2PrP/R4R1K b - - 1 14,1456,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame morphysMate short,g2g4,33,g2g1,g2g1,1,0,0,2.370123917440008,2.3324316221414203,-0.03769229529858764,0.13404453390297047,0.12854254964513162,-0.005501984257838849,0.003291699879940746,0.0008239547468684408
30,0,8/2R2ppp/4p3/p6k/6R1/4P2P/3q1PP1/6K1 b - - 3 33,1569,crushing endgame fork long queenRookEndgame,d2d1,25,d2e1,d2e1,1,0,0,0.8845864790590896,0.87988330926258,-0.004703169796509643,0.38548316000036537,0.37362351520054177,-0.011859644799823599,0.0003174381917866668,7.921436909800572e-05
30,1,8/2R2ppp/4p3/p6k/6R1/4P2P/5PPK/3q4 b - - 5 34,1569,crushing endgame fork long queenRookEndgame,d1d6,28,d1g4,d1g4,1,0,0,0.23544433122082248,0.2268047904175652,-0.008639540803257267,0.01935756922722289,0.01922826310722048,-0.00012930612000240996,7.156620976553674e-05,1.7551176719077375e-05
30,2,8/2R2ppp/3qp3/p6k/6R1/4P1PP/5P1K/8 b - - 0 35,1569,crushing endgame fork long queenRookEndgame,d6c7,27,d6c7,d6c7,1,1,1,0.20807266573999042,0.22300545702440513,0.014932791284414715,0.9688843280842961,0.966098652234684,-0.0027856758496120904,0.0001523183035876468,3.8728334997643916e-05
31,0,1k4r1/pp3p2/4p3/2N1q3/1P1bp3/P3P3/5P2/2RR1K2 w - - 2 28,885,advantage endgame fork short,c5d7,24,c5d7,c5d7,1,1,1,0.02380882985936581,0.024398764373791588,0.0005899345144257766,0.9967349083800443,0.996627118120715,-0.00010779025932927677,3.97308650482776e-06,9.956353911544941e-07
31,1,k5r1/pp1N1p2/4p3/4q3/1P1bp3/P3P3/5P2/2RR1K2 w - - 4 29,885,advantage endgame fork short,d7e5,26,d7e5,d7e5,1,1,1,0.8149837358337572,0.631213777643067,-0.1837699581906902,0.7205484345902264,0.8122581449209902,0.0917097103307638,0.026679709230515613,0.006269263129754199
32,0,r2qk2r/2pn1p1n/pp1p2Bp/3Pp1b1/PPP1P3/2N1B3/3N2PP/R2Q1RK1 b kq - 0 17,1463,advantage hangingPiece intermezzo middlegame short,g5e3,29,g5e3,g5e3,1,1,1,0.005315367773983835,0.00548784376713445,0.00017247599315061476,0.9994681821029089,0.999449740111986,-1.844199092293497e-05,1.3922065492170947e-06,3.5652413348646386e-07
