puzzle_index,agent_move_index,fen,rating,themes,expected_move_uci,legal_move_count,reference_top_move_uci,candidate_top_move_uci,top1_agreement,reference_correct,candidate_correct,reference_entropy,candidate_entropy,entropy_delta,reference_correct_probability,candidate_correct_probability,correct_probability_delta,kl_reference_to_candidate,js_divergence
4,0,2k1r3/pppn1pp1/3b2b1/3B2Pp/5P2/3P3P/PPPR4/2K3NR b - - 0 18,1511,backRankMate deflection long mate mateIn3 middlegame,e8e1,39,e8e1,e8e1,1,1,1,0.0861051974791863,0.09127226950560555,0.0051670720264192505,0.9848320923492025,0.9838105257773344,-0.0010215665718681377,3.866724219499991e-05,9.823465204186634e-06
4,1,2k5/pppn1pp1/3b2b1/3B2Pp/5P2/3P3P/PPP5/2KRr1NR b - - 2 19,1511,backRankMate deflection long mate mateIn3 middlegame,d6f4,38,d6f4,d6f4,1,1,1,0.09536749055034567,0.10099368400337662,0.005626193453030948,0.9856200251289975,0.9846234900223116,-0.0009965351066858474,4.2975823731836574e-05,1.0910476743473623e-05
4,2,2k5/pppn1pp1/6b1/3B2Pp/5b2/3P3P/PPP5/1K1Rr1NR b - - 1 20,1511,backRankMate deflection long mate mateIn3 middlegame,e1d1,39,e1d1,e1d1,1,1,1,0.05997995393262148,0.05260682687902807,-0.007373127053593415,0.9925057370104683,0.993439012357574,0.0009332753471057442,0.00010582839791510643,2.5285010736368364e-05
5,0,rn2kbnr/pp6/2p2p2/4P3/4P1pq/2N3N1/PPPB1KB1/R2Q1R2 b kq - 2 17,1067,advantage attraction exposedKing long middlegame,f8c5,33,h4g3,h4g3,1,0,0,0.7730743337433154,0.5917739599663409,-0.1813003737769745,0.07886585527096159,0.05145278857375189,-0.027413066697209693,0.01626762888198396,0.0038349139341069954
5,1,rn2k1nr/pp6/2p2p2/2b1P3/4P1pq/2N1B1N1/PPP2KB1/R2Q1R2 b kq - 4 18,1067,advantage attraction exposedKing long middlegame,c5e3,32,h4g3,h4g3,1,0,0,0.09991899919396835,0.08832090162208618,-0.011598097571882168,0.007753881653974901,0.007236486682050331,-0.0005173949719245704,0.00026115412566957315,6.245557645654249e-05
5,2,rn2k1nr/pp6/2p2p2/4P3/4P1pq/2N1K1N1/PPP3B1/R2Q1R2 b kq - 0 19,1067,advantage attraction exposedKing long middlegame,h4g3,25,h4g3,h4g3,1,1,1,0.46798766548145987,0.4420687152072418,-0.02591895027421809,0.8502657178494682,0.8663444006038767,0.01607868275440849,0.0017418020040421004,0.00042895321841279386
6,0,5rk1/5ppp/4b3/1p1pPpPP/2pP4/b1P5/rqNQKP2/2RRN3 w - - 6 24,1693,advantage middlegame short trappedPiece,c1b1,19,c1b1,c1b1,1,1,1,0.8902839462113054,0.8921993826783736,0.0019154364670682655,0.712085451444495,0.715872823836556,0.0037873723920610614,0.0005090315912860723,0.00012757819045442886
6,1,5rk1/5ppp/4b3/1p1pPpPP/2pP4/bqP5/r1NQKP2/1R1RN3 w - - 8 25,1693,advantage middlegame short trappedPiece,b1b3,23,b1b3,b1b3,1,1,1,0.6091578195992047,0.6387575674067142,0.029599747807509513,0.8508424952232478,0.839310180566998,-0.01153231465624982,0.0006725631884167537,0.0001706235682597734
7,0,r3r1k1/p2Q1p1p/1p2p1p1/8/1P1P4/P3P3/1B2Nb1q/2KR3R b - - 1 19,1548,advantage discoveredAttack middlegame short,f2e3,38,f2e3,f2e3,1,1,1,0.6089160716768754,0.528690790384483,-0.08022528129239248,0.8647278195774535,0.8872207572766552,0.022492937699201687,0.002858920222775516,0.0006879866707126666
7,1,r3r1k1/p2Q1p1p/1p2p1p1/8/1P1P4/P3b3/1B2N2q/1K1R3R b - - 1 20,1548,advantage discoveredAttack middlegame short,h2e2,43,h2e2,h2e2,1,1,1,1.6273723336337538,1.465666392496587,-0.16170594113716685,0.5538674355719478,0.621018737426104,0.06715130185415619,0.011532067592696772,0.0028142785039307347
8,0,3r4/p5k1/1p1qpr1p/1Q1pn1p1/3P1pP1/1PP5/P5PP/4RRK1 w - - 0 30,1316,crushing fork long middlegame,d4e5,34,d4e5,d4e5,1,1,1,0.41847594279475653,0.3875764929327207,-0.030899449862035855,0.8655744664748256,0.8806879544561895,0.015113487981363916,0.0010655253923174985,0.00026168528458812244
8,1,3r4/p5k1/1p2pr1p/1QqpP1p1/5pP1/1PP5/P5PP/4RRK1 w - - 1 31,1316,crushing fork long middlegame,b5c5,4,b5c5,b5c5,1,1,1,0.014843531538021688,0.014958187654936655,0.00011465611691496673,0.9979664108933793,0.997945407730838,-2.1003162541388676e-05,5.331595685598389e-07,1.3053560848046362e-07
8,2,3r4/p5k1/4pr1p/2ppP1p1/5pP1/1PP5/P5PP/4RRK1 w - - 0 32,1316,crushing fork long middlegame,e5f6,20,e5f6,e5f6,1,1,1,0.0007813712975617564,0.0009837305013599036,0.00020235920379814724,0.9999372937562979,0.9999188614572949,-1.8432299003001695e-05,2.785646602780936e-06,7.348865723691373e-07
9,0,8/1P6/8/7p/3P4/3k1p1P/4p3/4K3 b - - 1 49,1828,advancedPawn endgame mate mateIn2 pawnEndgame short,d3e3,8,f3f2,f3f2,1,0,0,0.43050124630115616,0.45766192818432716,0.027160681883171,0.03839202582398746,0.039053703045189986,0.0006616772212025279,0.0006536429609348271,0.0001669380364534171
9,1,8/1P6/8/7p/3P3P/4kp2/4p3/4K3 b - - 0 50,1828,advancedPawn endgame mate mateIn2 pawnEndgame short,f3f2,5,f3f2,f3f2,1,1,1,0.008929567516077916,0.010037070813488608,0.0011075032974106926,0.9989132550780808,0.9987583040723251,-0.000154951005755688,1.018475936143633e-05,2.6030104772007672e-06
10,0,8/2kn1p2/8/3P4/R7/2PKN3/1r6/8 b - - 14 70,994,advantage endgame fork short,d7c5,28,d7c5,d7c5,1,1,1,0.4626730089494392,0.472057523440387,0.009384514490947793,0.842239172645637,0.838099098742561,-0.004140073903075914,9.82579615805078e-05,2.487459019233335e-05
10,1,8/2k2p2/8/2nP4/R2K4/2P1N3/1r6/8 b - - 16 71,994,advantage endgame fork short,c5a4,31,c5a4,c5a4,1,1,1,0.754465926213274,0.6676339296530928,-0.08683199656018126,0.8413305777464455,0.8632880274029112,0.021957449656465733,0.0027988037607469267,0.0006714991184343065
11,0,3r1q2/5prk/p3pQpp/1p2P3/2p4R/2P2P1P/PPB2P2/6K1 w - - 3 30,1781,clearance crushing endgame short,h4h6,33,h4h6,h4h6,1,1,1,0.8140400618998034,0.9109964875030317,0.09695642560322837,0.7470085710955912,0.679849549705118,-0.06715902139047314,0.012045780735022965,0.00309384625942123
11,1,3r1qk1/5pr1/p3pQpR/1p2P3/2p5/2P2P1P/PPB2P2/6K1 w - - 1 31,1781,clearance crushing endgame short,f6h4,33,h6h8,h6h8,1,0,0,0.015686599994555895,0.029383699290363188,0.013697099295807293,6.326979659991315e-06,9.626836203722263e-06,3.2998565437309487e-06,0.0007035910448548179,0.00019771446295350988
12,0,r5k1/pp2q1p1/2p1p2p/3nP1pP/3P2P1/2PQ1r2/PPB5/R5K1 w - - 0 24,1454,kingsideAttack long mate mateIn3 middlegame,d3h7,30,d3h7,d3h7,1,1,1,0.16858775746337215,0.18160889042836204,0.013021132964989884,0.9676393704766194,0.9645421626619449,-0.0030972078146744852,0.00014682060727662241,3.72651815721709e-05
12,1,r7/pp2qkpQ/2p1p2p/3nP1pP/3P2P1/2P2r2/PPB5/R5K1 w - - 2 25,1454,kingsideAttack long mate mateIn3 middlegame,c2g6,29,c2g6,c2g6,1,1,1,0.21458641706016132,0.21903137684289883,0.004444959782737512,0.9449099174030929,0.9432268416821117,-0.001683075720981253,3.612535289250834e-05,8.923773370841396e-06
12,2,r4k2/pp2q1pQ/2p1p1Bp/3nP1pP/3P2P1/2P2r2/PP6/R5K1 w - - 4 26,1454,kingsideAttack long mate mateIn3 middlegame,h7h8,24,h7h8,h7h8,1,1,1,0.003080184770932655,0.004265010845453989,0.0011848260745213335,0.9997144420738014,0.9995871572210467,-0.00012728485275470547,2.9702686488294502e-05,7.954728836067787e-06
13,0,r1b1k1nr/pp2p2p/2q1Npp1/2n1p3/2B5/2N3B1/PPPR1PPP/2K4R w kq - 0 15,1990,mate mateIn2 middlegame short,d2d8,47,d2d8,d2d8,1,1,1,0.9733377368255063,1.1715766279511775,0.19823889112567117,0.6688768421675663,0.5165718313431118,-0.15230501082445447,0.04900209217362534,0.012482165951640499
13,1,r1bR2nr/pp2pk1p/2q1Npp1/2n1p3/2B5/2N3B1/PPP2PPP/2K4R w - - 2 16,1990,mate mateIn2 middlegame short,d8f8,50,d8f8,d8f8,1,1,1,1.3148870608596708,1.476993396077159,0.1621063352174883,0.6181839095421267,0.5610277774167771,-0.057156132125349535,0.012668227706105052,0.003352815294564322
14,0,Q7/8/8/5k2/8/5pr1/5r2/R6K b - - 0 50,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,g3h3,23,f2h2,f2h2,1,0,0,1.2151218528793335,1.1974453756163936,-0.01767647726293986,0.05622635447454126,0.0497373988784331,-0.0064889555961081605,0.0018992492878668133,0.00047138655744954124
14,1,Q7/8/8/5k2/8/5p1r/5r2/R5K1 b - - 2 51,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,f2g2,23,f2g2,f2g2,1,1,1,0.7726223100087714,0.9097177110086954,0.137095400999924,0.7883503582926883,0.734045798630527,-0.0543045596621613,0.00816823402581904,0.0020993283761469124
14,2,Q7/8/8/5k2/8/5p1r/6r1/R4K2 b - - 4 52,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,h3h1,30,h3h1,h3h1,1,1,1,0.7244421948681014,0.7405777278685539,0.016135533000452562,0.7167147007647809,0.709145304156123,-0.007569396608657963,0.0004911011685784221,0.00012563277028368103
15,0,4R3/1p4k1/1q3bpp/3B4/4Np1P/p4P2/3RK1P1/8 b - - 5 42,1975,crushing endgame fork master short,b6b5,31,b6b5,b6b5,1,1,1,1.1717034922493932,1.1785436104586924,0.006840118209299195,0.4873303572709453,0.535108643231034,0.04777828596008871,0.007399882495847123,0.0018297724866438044
15,1,4R3/1p4k1/5bpp/1q1B4/4Np1P/p2R1P2/4K1P1/8 b - - 7 43,1975,crushing endgame fork master short,b5e8,29,b5e8,b5e8,1,1,1,0.22226879721553525,0.1977411491002778,-0.024527648115257455,0.9563995662728265,0.9624193017107385,0.0060197354379120105,0.0005284725830840833,0.00012848208869654183
16,0,4rk2/pbp2pp1/1p1N4/3P1q2/QPBP4/1KP2P2/P5r1/R3R3 b - - 0 25,1225,mate mateIn2 middlegame short,f5c2,56,c7d6,c7d6,1,0,0,2.463790491542409,2.445953224851869,-0.017837266690539977,0.0030982460103977233,0.002941250681715434,-0.00015699532868228934,0.0027269737254932633,0.0006875188263404876
16,1,4rk2/pbp2pp1/1p1N4/3P4/QPBP4/K1P2P2/P1q3r1/R3R3 b - - 2 26,1225,mate mateIn2 middlegame short,c2b2,52,c2a4,c2a4,1,0,0,1.4637848745954507,1.3663690266076631,-0.09741584798778757,0.04079429236649065,0.031207126549836872,-0.009587165816653781,0.0040464261916332,0.0009743942853256355
17,0,r4k2/8/2p3Bb/4p1R1/3q4/PQ6/2K2P2/1N6 b - - 0 30,1689,advantage intermezzo long middlegame,d4f2,37,d4f2,d4f2,1,1,1,1.5539104578862561,1.489489199910954,-0.06442125797530207,0.44657823981160394,0.46436417789723344,0.017785938085629505,0.0024076340141405573,0.0005901212665425625
17,1,r4k2/8/2p3Bb/4p1R1/8/PQ6/2KN1q2/8 b - - 1 31,1689,advantage intermezzo long middlegame,h6g5,34,h6g5,h6g5,1,1,1,2.267487267927177,2.249648156002754,-0.017839111924423,0.2306968085831905,0.22930487757244247,-0.0013919310107480265,0.003965190927490716,0.0009981798995251992
17,2,r4k2/8/2p3B1/4p1b1/8/P4Q2/2KN1q2/8 b - - 1 32,1689,advantage intermezzo long middlegame,f2f3,6,f2f3,f2f3,1,1,1,0.06102067335675511,0.055980389291486736,-0.005040284065268373,0.9900922300823417,0.9910822068412909,0.0009899767589491848,5.523023405514755e-05,1.3554232234608813e-05
18,0,r3r1k1/ppp2ppp/2nnq3/8/3P4/P1P1P1P1/2Q3BP/R1B1KR2 w Q - 5 17,1362,crushing fork middlegame short,d4d5,43,d4d5,d4d5,1,1,1,0.407071996855805,0.4026213871720219,-0.00445060968378308,0.9052839413354862,0.904697838897447,-0.0005861024380391378,0.0002826461333663154,6.84895401246036e-05
18,1,r3r1k1/ppp2ppp/2nn4/3Pq3/8/P1P1P1P1/2Q3BP/R1B1KR2 w Q - 1 18,1362,crushing fork middlegame short,d5c6,41,d5c6,d5c6,1,1,1,1.5585292775886999,1.4081589002686137,-0.15037037732008618,0.5588609612838991,0.641393355976595,0.08253239469269591,0.024761438285920506,0.005875379343689882
19,0,3r2k1/1p3p2/p1n2P2/2P3P1/1PR1p3/P2pP3/3B4/6K1 b - - 1 33,1149,advantage endgame exposedKing fork long,c6e5,22,c6e5,c6e5,1,1,1,0.18384725606677302,0.1814232737585642,-0.0024239823082088108,0.9710252645748099,0.9717042404301762,0.0006789758553663594,0.00013105375360584795,3.2583376535124975e-05
19,1,3r2k1/1p3p2/p4P2/2P1n1P1/1P2R3/P2pP3/3B4/6K1 b - - 0 34,1149,advantage endgame exposedKing fork long,e5f3,21,e5f3,e5f3,1,1,1,0.007009601821705177,0.007005400268598428,-4.201553106748454e-06,0.999302806397283,0.9993071570033291,4.350606046088501e-06,1.903758668423597e-06,4.803793158199218e-07
19,2,3r2k1/1p3p2/p4P2/2P3P1/1P2R3/P2pPn2/3B1K2/8 b - - 2 35,1149,advantage endgame exposedKing fork long,f3d2,23,f3d2,f3d2,1,1,1,0.003919565488469358,0.003891240975143247,-2.8324513326110495e-05,0.9996113739635228,0.9996149667385595,3.5927750366981925e-06,6.172890182979674e-07,1.541417488226958e-07
20,0,6k1/1b3pbp/6p1/1N4q1/1Q1p4/P7/5PPP/2r1RBK1 w - - 1 28,1383,master mate mateIn2 middlegame short,e1e8,38,e1e8,e1e8,1,1,1,0.05326673919248099,0.06524775348358886,0.011981014291107865,0.9928193651640674,0.9908945589187738,-0.0019248062452936754,0.0002598647887828796,6.809917543098884e-05
20,1,4Rbk1/1b3p1p/6p1/1N4q1/1Q1p4/P7/5PPP/2r2BK1 w - - 3 29,1383,master mate mateIn2 middlegame short,b4f8,39,b4f8,b4f8,1,1,1,0.20260994467986732,0.201927342366494,-0.0006826023133733039,0.9518204454853925,0.9526374594499202,0.000817013964527713,8.071645996479346e-05,2.1067082083640442e-05
21,0,8/n7/P7/K2k4/P7/7P/5PP1/8 b - - 1 53,1670,endgame knightEndgame mate mateIn2 short,d5c5,11,d5c6,d5c6,1,0,0,1.6347896908976978,1.6642948970021978,0.029505206104500026,0.1136734308690121,0.11404243500863986,0.0003690041396277599,0.0045126778116943355,0.0011210105625406347
21,1,8/n7/P7/K1k5/P7/5P1P/6P1/8 b - - 0 54,1670,endgame knightEndgame mate mateIn2 short,a7c6,8,a7c6,a7c6,1,1,1,0.9540226131373195,1.0037194202921387,0.04969680715481917,0.7471779444628911,0.7288603225638595,-0.018317621899031633,0.0010350648430391494,0.00026225236661896667
22,0,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/3r1PP1/2K5 b - - 5 31,980,endgame exposedKing long mate mateIn3 rookEndgame,d2d1,27,d2d1,d2d1,1,1,1,1.7769882315759118,1.8624338166997205,0.08544558512380873,0.5074624342201866,0.45687647833609635,-0.050585955884090206,0.006673454537816261,0.001685684392190039
22,1,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/1K3PP1/3r4 b - - 7 32,980,endgame exposedKing long mate mateIn3 rookEndgame,d7d2,30,d7d2,d7d2,1,1,1,0.22684749566852147,0.23562628373398217,0.008778788065460702,0.9528487771742757,0.950924890661715,-0.0019238865125607019,6.45791360978906e-05,1.6413466886272736e-05
22,2,8/5ppp/4p3/k3P3/pR2R2P/K1P5/3r1PP1/3r4 b - - 9 33,980,endgame exposedKing long mate mateIn3 rookEndgame,d1a1,25,d1a1,d1a1,1,1,1,2.012758732528255,2.069539018968639,0.05678028644038369,0.3247908282223818,0.2934205935492654,-0.03137023467311639,0.004172922776751243,0.0010509613214593223
23,0,r4k2/ppp3p1/3p3r/2q5/1PNnP3/2Q2PBp/P4R1P/5RK1 b - - 0 25,1948,advantage deflection discoveredAttack long middlegame pin,d4e2,42,d4e2,d4e2,1,1,1,0.0749503168522312,0.06620975582061069,-0.00874056103162052,0.9886765542279073,0.9901314505668831,0.0014548963389757752,0.00013233997951214455,3.189776975850216e-05
23,1,r4k2/ppp3p1/3p3r/2q5/1PN1P3/2Q2PBp/P3nR1P/5R1K b - - 2 26,1948,advantage deflection discoveredAttack long middlegame pin,c5f2,43,e2c3,e2c3,1,0,0,0.0393055905248458,0.04955040706580703,0.010244816540961231,6.169425132333598e-06,6.485865278189699e-06,3.1644014585610074e-07,0.0002819347505681425,7.366655044643532e-05
23,2,r4k2/ppp3Q1/3p3r/8/1PN1P3/5PBp/P3nq1P/5R1K b - - 0 27,1948,advantage deflection discoveredAttack long middlegame pin,f8g7,2,f8g7,f8g7,1,1,1,0.5332032463644432,0.47496922536604447,-0.058234020998398695,0.774968135729907,0.8176293616780449,0.042661225948137926,0.005773518972798042,0.0014045973826094082
24,0,5rk1/pp1n1r2/3p2N1/2pQ4/2P5/4P1P1/qP2KPP1/7R w - - 2 25,1835,mate mateIn2 middlegame pin short,g6e7,45,h1h8,h1h8,1,0,0,0.40117461506876956,0.48687001757012804,0.08569540250135849,0.07906726552142834,0.09706604242488495,0.01799877690345661,0.003466026476730176,0.0009011059516637642
24,1,5r2/pp1nNrk1/3p4/2pQ4/2P5/4P1P1/qP2KPP1/7R w - - 4 26,1835,mate mateIn2 middlegame pin short,d5g5,44,d5g5,d5g5,1,1,1,0.2670601894281335,0.3050163798991489,0.03795619047101545,0.9349243864709845,0.9226352284300137,-0.01228915804097086,0.0012271855584293973,0.0003172571991743018
25,0,4r1k1/p1R1n2p/4N3/5r2/6K1/6PP/P3R3/8 b - - 4 46,1196,endgame mate mateIn2 short,h7h5,29,h7h5,h7h5,1,1,1,1.0338390252123255,1.1067966368686835,0.07295761165635795,0.7325853950368294,0.7149952250828243,-0.017590169954005086,0.0021876908065435146,0.0005627371351864995
25,1,4r1k1/p1R1n3/4N3/5r1p/7K/6PP/P3R3/8 b - - 1 47,1196,endgame mate mateIn2 short,e7g6,27,e7g6,e7d5,0,1,0,0.9821001428365768,0.9899150413502814,0.007814898513704649,0.5511194857325683,0.46309333957267806,-0.08802614615989024,0.01809887062228125,0.004554325081241921
26,0,4k3/1R6/6N1/5p1p/7P/2r3PK/5b2/8 b - - 0 47,1198,crushing endgame fork short,c3g3,23,f2g3,f2g3,1,0,0,1.05885451545568,1.085107855883602,0.026253340427921934,0.367739285247713,0.3503799387002008,-0.0173593465475122,0.001118232999430245,0.0002820167686438329
26,1,4k3/1R6/6N1/5p1p/7P/6r1/5b1K/8 b - - 1 48,1198,crushing endgame fork short,g3g6,21,g3g6,g3g6,1,1,1,0.36244975205702273,0.31384804996807325,-0.04860170208894948,0.9231060377499253,0.9364775652223106,0.013371527472385347,0.002406562477527234,0.0005651452504596327
27,0,r5k1/ppp4p/2P3r1/8/4P3/B1P5/P1Q1K3/6N1 b - - 0 31,2090,advantage endgame exposedKing fork long,g6g2,26,g6g2,g6g2,1,1,1,0.6515731022730717,0.7194927365801578,0.06791963430708603,0.7688564949032394,0.7140236604681097,-0.05483283443512965,0.007936985268265298,0.00203154092675903
27,1,r5k1/ppp4p/2P5/8/4P3/B1PK4/P1Q3r1/6N1 b - - 2 32,2090,advantage endgame exposedKing fork long,a8d8,26,a8d8,g2c2,0,1,0,0.956659388932629,1.0547593288671369,0.09809993993450783,0.5714829202243897,0.45051195400507776,-0.12097096621931197,0.03063801036826589,0.007701540605672479
27,2,3r2k1/ppp4p/2P5/8/2K1P3/B1P5/P1Q3r1/6N1 b - - 4 33,2090,advantage endgame exposedKing fork long,g2c2,33,g2c2,g2c2,1,1,1,0.7473895900852878,0.7418883979959138,-0.005501192089374052,0.7693473810710697,0.7614830728629488,-0.007864308208120896,0.001406147246614648,0.0003502517318947157
28,0,6nr/1pN2ppp/p2Qbk2/4p3/3Bq3/8/PP2BPPP/5K1R b - - 0 19,967,mate mateIn2 middlegame short,e4b1,28,e4b1,e4b1,1,1,1,0.47685334122003503,0.5166937620033842,0.039840420783349206,0.880658371054657,0.8646730931069069,-0.015985277947750176,0.0012748977849677387,0.00032531389341056843
28,1,6nr/1pN2ppp/p2Qbk2/4p3/3B4/8/PP3PPP/1q1B1K1R b - - 2 20,967,mate mateIn2 middlegame short,b1d1,23,b1d1,b1d1,1,1,1,0.06863511703761127,0.06887015581942432,0.0002350387818130517,0.9887775834715004,0.9887823182993788,4.734827878438708e-06,4.7647616325353446e-06,1.2046795698985446e-06
29,0,2k3rB/ppp2p1p/2np4/8/4P3/2NB1b2/PPP2PPP/R4RK1 b - - 0 13,1456,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame morphysMate short,g8g2,35,g8g2,g8g2,1,1,1,0.4836297897598598,0.503569012806159,0.019939223046299137,0.8828994144145407,0.8767855376517399,-0.0061138767628007296,0.00020926295197121235,5.296800006876479e-05
29,1,2k4B/ppp2p1p/2np4/8/4P3/2NB1b2/PPP2PrP/R4R1K b - - 1 14,1456,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame morphysMate short,g2g4,33,g2g1,g2g1,1,0,0,2.370123917440008,2.36349613848164,-0.006627778958367969,0.13404453390297047,0.13523948998785582,0.0011949560848853458,0.0009075105549015714,0.00022459978962214945
30,0,8/2R2ppp/4p3/p6k/6R1/4P2P/3q1PP1/6K1 b - - 3 33,1569,crushing endgame fork long queenRookEndgame,d2d1,25,d2e1,d2e1,1,0,0,0.8845864790590896,0.8998036543926252,0.015217175333535615,0.38548316000036537,0.4114786984342627,0.025995538433897347,0.0017905584561120256,0.00044869049426017924
30,1,8/2R2ppp/4p3/p6k/6R1/4P2P/5PPK/3q4 b - - 5 34,1569,crushing endgame fork long queenRookEndgame,d1d6,28,d1g4,d1g4,1,0,0,0.23544433122082248,0.21321517949972255,-0.022229151721099932,0.01935756922722289,0.017194043327542728,-0.002163525899680163,0.00030540959184666,7.462503536595426e-05
30,2,8/2R2ppp/3qp3/p6k/6R1/4P1PP/5P1K/8 b - - 0 35,1569,crushing endgame fork long queenRookEndgame,d6c7,27,d6c7,d6c7,1,1,1,0.20807266573999042,0.2201942984941265,0.01212163275413608,0.9688843280842961,0.9663756868255428,-0.0025086412587533857,0.0002463482985113174,6.28895944363539e-05
31,0,1k4r1/pp3p2/4p3/2N1q3/1P1bp3/P3P3/5P2/2RR1K2 w - - 2 28,885,advantage endgame fork short,c5d7,24,c5d7,c5d7,1,1,1,0.02380882985936581,0.0254397997072722,0.0016309698479063904,0.9967349083800443,0.9964515145252588,-0.0002833938547854853,1.6798724726903903e-05,4.265241330447418e-06
31,1,k5r1/pp1N1p2/4p3/4q3/1P1bp3/P3P3/5P2/2RR1K2 w - - 4 29,885,advantage endgame fork short,d7e5,26,d7e5,d7e5,1,1,1,0.8149837358337572,0.6330478424625661,-0.1819358933711911,0.7205484345902264,0.8053771767506153,0.08482874216038883,0.030103631644036632,0.006763025537862795
32,0,r2qk2r/2pn1p1n/pp1p2Bp/3Pp1b1/PPP1P3/2N1B3/3N2PP/R2Q1RK1 b kq - 0 17,1463,advantage hangingPiece intermezzo middlegame short,g5e3,29,g5e3,g5e3,1,1,1,0.005315367773983835,0.005676140377641354,0.0003607726036575186,0.9994681821029089,0.9994281397034976,-4.004239941124421e-05,2.284398473829047e-06,5.844574215846966e-07
