episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
34,93033,black,1/2-1/2,0.0,0.5,200,max_plies,False
35,93034,white,1/2-1/2,0.0,0.5,125,threefold_repetition,False
36,93035,black,1/2-1/2,0.0,0.5,81,threefold_repetition,False
37,93036,white,1/2-1/2,0.0,0.5,200,max_plies,False
38,93037,black,1/2-1/2,0.0,0.5,75,threefold_repetition,False
39,93038,white,1/2-1/2,0.0,0.5,104,threefold_repetition,False
40,93039,black,1/2-1/2,0.0,0.5,123,stalemate,False
41,93040,white,1-0,1.0,1.0,63,checkmate,False
42,93041,black,1/2-1/2,0.0,0.5,153,threefold_repetition,False
43,93042,white,1/2-1/2,0.0,0.5,200,max_plies,False
44,93043,black,0-1,1.0,1.0,58,checkmate,False
45,93044,white,1/2-1/2,0.0,0.5,152,threefold_repetition,False
46,93045,black,0-1,1.0,1.0,76,checkmate,False
47,93046,white,1-0,1.0,1.0,59,checkmate,False
48,93047,black,1/2-1/2,0.0,0.5,136,threefold_repetition,False
49,93048,white,1/2-1/2,0.0,0.5,163,threefold_repetition,False
50,93049,black,1/2-1/2,0.0,0.5,176,insufficient_material,False
51,93050,white,1-0,1.0,1.0,31,checkmate,False
52,93051,black,1/2-1/2,0.0,0.5,192,insufficient_material,False
53,93052,white,1/2-1/2,0.0,0.5,183,threefold_repetition,False
54,93053,black,0-1,1.0,1.0,34,checkmate,False
55,93054,white,1-0,1.0,1.0,27,checkmate,False
56,93055,black,1/2-1/2,0.0,0.5,175,insufficient_material,False
57,93056,white,1/2-1/2,0.0,0.5,134,threefold_repetition,False
58,93057,black,0-1,1.0,1.0,38,checkmate,False
59,93058,white,1-0,1.0,1.0,59,checkmate,False
60,93059,black,0-1,1.0,1.0,90,checkmate,False
61,93060,white,1/2-1/2,0.0,0.5,200,max_plies,False
62,93061,black,0-1,1.0,1.0,62,checkmate,False
63,93062,white,1-0,1.0,1.0,21,checkmate,False
64,93063,black,1/2-1/2,0.0,0.5,108,threefold_repetition,False
65,93064,white,1-0,1.0,1.0,101,checkmate,False
66,93065,black,1/2-1/2,0.0,0.5,45,threefold_repetition,False
67,93066,white,1/2-1/2,0.0,0.5,193,threefold_repetition,False
68,93067,black,1/2-1/2,0.0,0.5,200,max_plies,False
69,93068,white,1-0,1.0,1.0,105,checkmate,False
70,93069,black,0-1,1.0,1.0,162,checkmate,False
71,93070,white,0-1,-1.0,0.0,106,checkmate,False
72,93071,black,1/2-1/2,0.0,0.5,165,insufficient_material,False
73,93072,white,1-0,1.0,1.0,29,checkmate,False
74,93073,black,0-1,1.0,1.0,56,checkmate,False
75,93074,white,1-0,1.0,1.0,15,checkmate,False
76,93075,black,0-1,1.0,1.0,58,checkmate,False
77,93076,white,1-0,1.0,1.0,7,checkmate,False
78,93077,black,0-1,1.0,1.0,142,checkmate,False
79,93078,white,1-0,1.0,1.0,27,checkmate,False
80,93079,black,0-1,1.0,1.0,50,checkmate,False
81,93080,white,1-0,1.0,1.0,133,checkmate,False
82,93081,black,1/2-1/2,0.0,0.5,59,threefold_repetition,False
83,93082,white,0-1,-1.0,0.0,66,checkmate,False
84,93083,black,0-1,1.0,1.0,128,checkmate,False
85,93084,white,1/2-1/2,0.0,0.5,173,threefold_repetition,False
86,93085,black,1/2-1/2,0.0,0.5,58,threefold_repetition,False
87,93086,white,1-0,1.0,1.0,125,checkmate,False
88,93087,black,1/2-1/2,0.0,0.5,200,max_plies,False
89,93088,white,1/2-1/2,0.0,0.5,57,threefold_repetition,False
90,93089,black,0-1,1.0,1.0,24,checkmate,False
91,93090,white,1/2-1/2,0.0,0.5,200,max_plies,False
92,93091,black,0-1,1.0,1.0,88,checkmate,False
93,93092,white,1-0,1.0,1.0,15,checkmate,False
94,93093,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
95,93094,white,1-0,1.0,1.0,49,checkmate,False
96,93095,black,0-1,1.0,1.0,32,checkmate,False
97,93096,white,1-0,1.0,1.0,63,checkmate,False
98,93097,black,1/2-1/2,0.0,0.5,129,threefold_repetition,False
99,93098,white,1-0,1.0,1.0,31,checkmate,False
100,93099,black,1/2-1/2,0.0,0.5,200,max_plies,False
101,93100,white,1-0,1.0,1.0,125,checkmate,False
102,93101,black,1/2-1/2,0.0,0.5,144,threefold_repetition,False
103,93102,white,1/2-1/2,0.0,0.5,200,max_plies,False
104,93103,black,1/2-1/2,0.0,0.5,127,threefold_repetition,False
105,93104,white,1/2-1/2,0.0,0.5,171,threefold_repetition,False
106,93105,black,1/2-1/2,0.0,0.5,152,threefold_repetition,False
107,93106,white,1/2-1/2,0.0,0.5,200,max_plies,False
108,93107,black,1/2-1/2,0.0,0.5,155,threefold_repetition,False
109,93108,white,1/2-1/2,0.0,0.5,199,insufficient_material,False
110,93109,black,1/2-1/2,0.0,0.5,200,max_plies,False
111,93110,white,1/2-1/2,0.0,0.5,200,max_plies,False
112,93111,black,1/2-1/2,0.0,0.5,107,threefold_repetition,False
113,93112,white,1/2-1/2,0.0,0.5,200,max_plies,False
114,93113,black,0-1,1.0,1.0,68,checkmate,False
115,93114,white,1/2-1/2,0.0,0.5,167,insufficient_material,False
116,93115,black,1-0,-1.0,0.0,15,checkmate,False
117,93116,white,1/2-1/2,0.0,0.5,182,threefold_repetition,False
118,93117,black,1/2-1/2,0.0,0.5,62,threefold_repetition,False
119,93118,white,1/2-1/2,0.0,0.5,83,threefold_repetition,False
120,93119,black,1/2-1/2,0.0,0.5,100,threefold_repetition,False
121,93120,white,1/2-1/2,0.0,0.5,157,threefold_repetition,False
122,93121,black,1/2-1/2,0.0,0.5,113,threefold_repetition,False
123,93122,white,1/2-1/2,0.0,0.5,150,threefold_repetition,False
124,93123,black,0-1,1.0,1.0,100,checkmate,False
125,93124,white,1-0,1.0,1.0,135,checkmate,False
126,93125,black,1/2-1/2,0.0,0.5,189,insufficient_material,False
127,93126,white,1/2-1/2,0.0,0.5,151,threefold_repetition,False
128,93127,black,1/2-1/2,0.0,0.5,165,insufficient_material,False
129,93128,white,1-0,1.0,1.0,25,checkmate,False
130,93129,black,1/2-1/2,0.0,0.5,200,max_plies,False
131,93130,white,1/2-1/2,0.0,0.5,143,threefold_repetition,False
132,93131,black,1/2-1/2,0.0,0.5,137,threefold_repetition,False
133,93132,white,1-0,1.0,1.0,29,checkmate,False
134,93133,black,0-1,1.0,1.0,64,checkmate,False
135,93134,white,1/2-1/2,0.0,0.5,145,threefold_repetition,False
136,93135,black,0-1,1.0,1.0,42,checkmate,False
137,93136,white,1-0,1.0,1.0,67,checkmate,False
138,93137,black,1/2-1/2,0.0,0.5,134,threefold_repetition,False
139,93138,white,1/2-1/2,0.0,0.5,76,threefold_repetition,False
140,93139,black,1/2-1/2,0.0,0.5,200,max_plies,False
141,93140,white,1-0,1.0,1.0,115,checkmate,False
142,93141,black,0-1,1.0,1.0,30,checkmate,False
143,93142,white,1-0,1.0,1.0,183,checkmate,False
144,93143,black,1/2-1/2,0.0,0.5,141,threefold_repetition,False
145,93144,white,0-1,-1.0,0.0,28,checkmate,False
146,93145,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
147,93146,white,1/2-1/2,0.0,0.5,80,threefold_repetition,False
148,93147,black,1/2-1/2,0.0,0.5,62,threefold_repetition,False
149,93148,white,1-0,1.0,1.0,59,checkmate,False
150,93149,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
151,93150,white,1-0,1.0,1.0,185,checkmate,False
152,93151,black,0-1,1.0,1.0,20,checkmate,False
153,93152,white,1-0,1.0,1.0,65,checkmate,False
154,93153,black,1/2-1/2,0.0,0.5,122,insufficient_material,False
155,93154,white,1/2-1/2,0.0,0.5,34,threefold_repetition,False
156,93155,black,1/2-1/2,0.0,0.5,187,insufficient_material,False
157,93156,white,1/2-1/2,0.0,0.5,200,max_plies,False
158,93157,black,1/2-1/2,0.0,0.5,130,threefold_repetition,False
159,93158,white,1-0,1.0,1.0,67,checkmate,False
160,93159,black,0-1,1.0,1.0,82,checkmate,False
161,93160,white,1-0,1.0,1.0,103,checkmate,False
162,93161,black,0-1,1.0,1.0,82,checkmate,False
163,93162,white,1/2-1/2,0.0,0.5,26,threefold_repetition,False
164,93163,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
165,93164,white,1/2-1/2,0.0,0.5,192,threefold_repetition,False
166,93165,black,0-1,1.0,1.0,30,checkmate,False
167,93166,white,1-0,1.0,1.0,177,checkmate,False
168,93167,black,1-0,-1.0,0.0,65,checkmate,False
169,93168,white,1/2-1/2,0.0,0.5,200,max_plies,False
170,93169,black,1/2-1/2,0.0,0.5,79,threefold_repetition,False
171,93170,white,1-0,1.0,1.0,77,checkmate,False
172,93171,black,0-1,1.0,1.0,72,checkmate,False
173,93172,white,1/2-1/2,0.0,0.5,180,threefold_repetition,False
174,93173,black,0-1,1.0,1.0,158,checkmate,False
175,93174,white,0-1,-1.0,0.0,72,checkmate,False
176,93175,black,0-1,1.0,1.0,26,checkmate,False
177,93176,white,1-0,1.0,1.0,97,checkmate,False
178,93177,black,0-1,1.0,1.0,62,checkmate,False
179,93178,white,1/2-1/2,0.0,0.5,106,threefold_repetition,False
180,93179,black,1/2-1/2,0.0,0.5,146,threefold_repetition,False
181,93180,white,1/2-1/2,0.0,0.5,142,threefold_repetition,False
182,93181,black,0-1,1.0,1.0,126,checkmate,False
183,93182,white,1-0,1.0,1.0,133,checkmate,False
184,93183,black,1/2-1/2,0.0,0.5,113,threefold_repetition,False
185,93184,white,1-0,1.0,1.0,119,checkmate,False
186,93185,black,1/2-1/2,0.0,0.5,163,threefold_repetition,False
187,93186,white,1/2-1/2,0.0,0.5,124,threefold_repetition,False
188,93187,black,1/2-1/2,0.0,0.5,173,threefold_repetition,False
189,93188,white,1/2-1/2,0.0,0.5,89,threefold_repetition,False
190,93189,black,1/2-1/2,0.0,0.5,169,threefold_repetition,False
191,93190,white,1-0,1.0,1.0,23,checkmate,False
192,93191,black,1/2-1/2,0.0,0.5,147,threefold_repetition,False
193,93192,white,1-0,1.0,1.0,85,checkmate,False
194,93193,black,1/2-1/2,0.0,0.5,177,threefold_repetition,False
195,93194,white,1-0,1.0,1.0,33,checkmate,False
196,93195,black,0-1,1.0,1.0,18,checkmate,False
197,93196,white,1-0,1.0,1.0,31,checkmate,False
198,93197,black,0-1,1.0,1.0,114,checkmate,False
199,93198,white,1/2-1/2,0.0,0.5,168,threefold_repetition,False
200,93199,black,1/2-1/2,0.0,0.5,153,threefold_repetition,False
201,93200,white,1-0,1.0,1.0,25,checkmate,False
202,93201,black,1/2-1/2,0.0,0.5,126,threefold_repetition,False
203,93202,white,0-1,-1.0,0.0,42,checkmate,False
204,93203,black,1/2-1/2,0.0,0.5,200,max_plies,False
205,93204,white,1-0,1.0,1.0,129,checkmate,False
206,93205,black,0-1,1.0,1.0,66,checkmate,False
207,93206,white,1-0,1.0,1.0,41,checkmate,False
208,93207,black,0-1,1.0,1.0,78,checkmate,False
209,93208,white,1-0,1.0,1.0,11,checkmate,False
210,93209,black,1/2-1/2,0.0,0.5,200,max_plies,False
211,93210,white,1/2-1/2,0.0,0.5,92,threefold_repetition,False
212,93211,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
213,93212,white,0-1,-1.0,0.0,46,checkmate,False
214,93213,black,1/2-1/2,0.0,0.5,200,max_plies,False
215,93214,white,1/2-1/2,0.0,0.5,200,max_plies,False
216,93215,black,1/2-1/2,0.0,0.5,107,threefold_repetition,False
217,93216,white,1-0,1.0,1.0,35,checkmate,False
218,93217,black,1/2-1/2,0.0,0.5,200,max_plies,False
219,93218,white,0-1,-1.0,0.0,66,checkmate,False
220,93219,black,1/2-1/2,0.0,0.5,200,max_plies,False
221,93220,white,1/2-1/2,0.0,0.5,176,insufficient_material,False
222,93221,black,0-1,1.0,1.0,52,checkmate,False
223,93222,white,1-0,1.0,1.0,163,checkmate,False
224,93223,black,0-1,1.0,1.0,90,checkmate,False
225,93224,white,1-0,1.0,1.0,33,checkmate,False
226,93225,black,0-1,1.0,1.0,54,checkmate,False
227,93226,white,1/2-1/2,0.0,0.5,36,threefold_repetition,False
228,93227,black,0-1,1.0,1.0,118,checkmate,False
229,93228,white,1/2-1/2,0.0,0.5,90,threefold_repetition,False
230,93229,black,1/2-1/2,0.0,0.5,105,threefold_repetition,False
231,93230,white,1-0,1.0,1.0,125,checkmate,False
232,93231,black,1/2-1/2,0.0,0.5,159,threefold_repetition,False
233,93232,white,1/2-1/2,0.0,0.5,61,threefold_repetition,False
234,93233,black,0-1,1.0,1.0,96,checkmate,False
235,93234,white,0-1,-1.0,0.0,40,checkmate,False
236,93235,black,1/2-1/2,0.0,0.5,69,threefold_repetition,False
237,93236,white,1/2-1/2,0.0,0.5,36,threefold_repetition,False
238,93237,black,0-1,1.0,1.0,84,checkmate,False
239,93238,white,1/2-1/2,0.0,0.5,124,threefold_repetition,False
240,93239,black,1/2-1/2,0.0,0.5,132,threefold_repetition,False
241,93240,white,1/2-1/2,0.0,0.5,66,threefold_repetition,False
242,93241,black,0-1,1.0,1.0,46,checkmate,False
243,93242,white,1/2-1/2,0.0,0.5,119,threefold_repetition,False
244,93243,black,1/2-1/2,0.0,0.5,121,threefold_repetition,False
245,93244,white,1/2-1/2,0.0,0.5,200,max_plies,False
246,93245,black,1/2-1/2,0.0,0.5,200,max_plies,False
247,93246,white,1-0,1.0,1.0,57,checkmate,False
248,93247,black,1/2-1/2,0.0,0.5,37,threefold_repetition,False
249,93248,white,1-0,1.0,1.0,45,checkmate,False
250,93249,black,0-1,1.0,1.0,88,checkmate,False
251,93250,white,1/2-1/2,0.0,0.5,197,insufficient_material,False
252,93251,black,1/2-1/2,0.0,0.5,139,insufficient_material,False
253,93252,white,1-0,1.0,1.0,103,checkmate,False
254,93253,black,0-1,1.0,1.0,98,checkmate,False
255,93254,white,1-0,1.0,1.0,99,checkmate,False
256,93255,black,1/2-1/2,0.0,0.5,160,threefold_repetition,False
257,93256,white,1-0,1.0,1.0,165,checkmate,False
258,93257,black,1/2-1/2,0.0,0.5,187,threefold_repetition,False
259,93258,white,1/2-1/2,0.0,0.5,144,threefold_repetition,False
260,93259,black,1-0,-1.0,0.0,107,checkmate,False
261,93260,white,1-0,1.0,1.0,17,checkmate,False
262,93261,black,1-0,-1.0,0.0,17,checkmate,False
263,93262,white,1/2-1/2,0.0,0.5,117,stalemate,False
264,93263,black,0-1,1.0,1.0,34,checkmate,False
265,93264,white,1-0,1.0,1.0,123,checkmate,False
266,93265,black,0-1,1.0,1.0,114,checkmate,False
267,93266,white,1/2-1/2,0.0,0.5,107,threefold_repetition,False
268,93267,black,1/2-1/2,0.0,0.5,200,max_plies,False
269,93268,white,1/2-1/2,0.0,0.5,72,threefold_repetition,False
270,93269,black,1/2-1/2,0.0,0.5,200,max_plies,False
271,93270,white,1/2-1/2,0.0,0.5,52,threefold_repetition,False
272,93271,black,1/2-1/2,0.0,0.5,106,threefold_repetition,False
273,93272,white,1/2-1/2,0.0,0.5,108,threefold_repetition,False
274,93273,black,1/2-1/2,0.0,0.5,77,threefold_repetition,False
275,93274,white,1-0,1.0,1.0,95,checkmate,False
276,93275,black,1/2-1/2,0.0,0.5,191,threefold_repetition,False
277,93276,white,1/2-1/2,0.0,0.5,55,threefold_repetition,False
278,93277,black,1/2-1/2,0.0,0.5,157,threefold_repetition,False
279,93278,white,1/2-1/2,0.0,0.5,200,max_plies,False
280,93279,black,0-1,1.0,1.0,30,checkmate,False
281,93280,white,1/2-1/2,0.0,0.5,150,threefold_repetition,False
282,93281,black,1/2-1/2,0.0,0.5,104,threefold_repetition,False
283,93282,white,1/2-1/2,0.0,0.5,75,stalemate,False
284,93283,black,0-1,1.0,1.0,76,checkmate,False
285,93284,white,1/2-1/2,0.0,0.5,117,threefold_repetition,False
286,93285,black,1/2-1/2,0.0,0.5,28,threefold_repetition,False
287,93286,white,1/2-1/2,0.0,0.5,82,threefold_repetition,False
288,93287,black,0-1,1.0,1.0,56,checkmate,False
289,93288,white,1/2-1/2,0.0,0.5,116,threefold_repetition,False
290,93289,black,1/2-1/2,0.0,0.5,179,threefold_repetition,False
291,93290,white,1/2-1/2,0.0,0.5,60,threefold_repetition,False
292,93291,black,0-1,1.0,1.0,42,checkmate,False
293,93292,white,1-0,1.0,1.0,9,checkmate,False
294,93293,black,1/2-1/2,0.0,0.5,185,insufficient_material,False
295,93294,white,1-0,1.0,1.0,17,checkmate,False
296,93295,black,0-1,1.0,1.0,88,checkmate,False
297,93296,white,1-0,1.0,1.0,67,checkmate,False
298,93297,black,1-0,-1.0,0.0,27,checkmate,False
299,93298,white,1/2-1/2,0.0,0.5,103,threefold_repetition,False
300,93299,black,1/2-1/2,0.0,0.5,142,threefold_repetition,False
301,93300,white,1-0,1.0,1.0,23,checkmate,False
302,93301,black,0-1,1.0,1.0,34,checkmate,False
303,93302,white,1-0,1.0,1.0,109,checkmate,False
304,93303,black,0-1,1.0,1.0,50,checkmate,False
305,93304,white,1-0,1.0,1.0,115,checkmate,False
306,93305,black,0-1,1.0,1.0,102,checkmate,False
307,93306,white,1/2-1/2,0.0,0.5,200,max_plies,False
308,93307,black,1/2-1/2,0.0,0.5,152,threefold_repetition,False
309,93308,white,1-0,1.0,1.0,21,checkmate,False
310,93309,black,0-1,1.0,1.0,104,checkmate,False
311,93310,white,1/2-1/2,0.0,0.5,200,max_plies,False
312,93311,black,0-1,1.0,1.0,46,checkmate,False
313,93312,white,1/2-1/2,0.0,0.5,193,insufficient_material,False
314,93313,black,1/2-1/2,0.0,0.5,123,threefold_repetition,False
315,93314,white,1/2-1/2,0.0,0.5,41,threefold_repetition,False
316,93315,black,0-1,1.0,1.0,70,checkmate,False
317,93316,white,1/2-1/2,0.0,0.5,62,threefold_repetition,False
318,93317,black,1/2-1/2,0.0,0.5,154,threefold_repetition,False
319,93318,white,1-0,1.0,1.0,7,checkmate,False
320,93319,black,0-1,1.0,1.0,84,checkmate,False
321,93320,white,1/2-1/2,0.0,0.5,74,threefold_repetition,False
322,93321,black,0-1,1.0,1.0,100,checkmate,False
323,93322,white,1/2-1/2,0.0,0.5,96,threefold_repetition,False
324,93323,black,0-1,1.0,1.0,68,checkmate,False
325,93324,white,1/2-1/2,0.0,0.5,67,threefold_repetition,False
326,93325,black,1/2-1/2,0.0,0.5,69,threefold_repetition,False
327,93326,white,1-0,1.0,1.0,49,checkmate,False
328,93327,black,0-1,1.0,1.0,40,checkmate,False
329,93328,white,1/2-1/2,0.0,0.5,103,threefold_repetition,False
330,93329,black,1/2-1/2,0.0,0.5,50,threefold_repetition,False
331,93330,white,1/2-1/2,0.0,0.5,54,threefold_repetition,False
332,93331,black,1/2-1/2,0.0,0.5,135,threefold_repetition,False
333,93332,white,1-0,1.0,1.0,21,checkmate,False
334,93333,black,1/2-1/2,0.0,0.5,200,max_plies,False
335,93334,white,1/2-1/2,0.0,0.5,143,threefold_repetition,False
336,93335,black,0-1,1.0,1.0,66,checkmate,False
337,93336,white,1-0,1.0,1.0,37,checkmate,False
338,93337,black,0-1,1.0,1.0,80,checkmate,False
339,93338,white,1-0,1.0,1.0,79,checkmate,False
340,93339,black,0-1,1.0,1.0,66,checkmate,False
341,93340,white,1-0,1.0,1.0,113,checkmate,False
342,93341,black,1/2-1/2,0.0,0.5,108,threefold_repetition,False
343,93342,white,1/2-1/2,0.0,0.5,158,threefold_repetition,False
344,93343,black,1/2-1/2,0.0,0.5,74,stalemate,False
345,93344,white,1-0,1.0,1.0,19,checkmate,False
346,93345,black,1/2-1/2,0.0,0.5,142,threefold_repetition,False
347,93346,white,1-0,1.0,1.0,59,checkmate,False
348,93347,black,0-1,1.0,1.0,82,checkmate,False
349,93348,white,1-0,1.0,1.0,77,checkmate,False
350,93349,black,0-1,1.0,1.0,38,checkmate,False
351,93350,white,1/2-1/2,0.0,0.5,153,threefold_repetition,False
352,93351,black,1/2-1/2,0.0,0.5,104,threefold_repetition,False
353,93352,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
354,93353,black,1/2-1/2,0.0,0.5,125,threefold_repetition,False
355,93354,white,1/2-1/2,0.0,0.5,88,threefold_repetition,False
356,93355,black,1/2-1/2,0.0,0.5,200,max_plies,False
357,93356,white,1/2-1/2,0.0,0.5,190,insufficient_material,False
358,93357,black,0-1,1.0,1.0,108,checkmate,False
359,93358,white,1-0,1.0,1.0,49,checkmate,False
360,93359,black,1/2-1/2,0.0,0.5,79,threefold_repetition,False
361,93360,white,1-0,1.0,1.0,81,checkmate,False
362,93361,black,1/2-1/2,0.0,0.5,200,max_plies,False
363,93362,white,1/2-1/2,0.0,0.5,69,threefold_repetition,False
364,93363,black,1/2-1/2,0.0,0.5,191,insufficient_material,False
365,93364,white,1-0,1.0,1.0,11,checkmate,False
366,93365,black,1/2-1/2,0.0,0.5,99,threefold_repetition,False
367,93366,white,1-0,1.0,1.0,25,checkmate,False
368,93367,black,0-1,1.0,1.0,158,checkmate,False
369,93368,white,1-0,1.0,1.0,21,checkmate,False
370,93369,black,0-1,1.0,1.0,104,checkmate,False
371,93370,white,1/2-1/2,0.0,0.5,94,threefold_repetition,False
372,93371,black,1/2-1/2,0.0,0.5,167,threefold_repetition,False
373,93372,white,1-0,1.0,1.0,89,checkmate,False
374,93373,black,0-1,1.0,1.0,96,checkmate,False
375,93374,white,1/2-1/2,0.0,0.5,200,max_plies,False
376,93375,black,0-1,1.0,1.0,96,checkmate,False
377,93376,white,1-0,1.0,1.0,35,checkmate,False
378,93377,black,0-1,1.0,1.0,106,checkmate,False
379,93378,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
380,93379,black,0-1,1.0,1.0,64,checkmate,False
381,93380,white,1/2-1/2,0.0,0.5,114,threefold_repetition,False
382,93381,black,1-0,-1.0,0.0,41,checkmate,False
383,93382,white,1/2-1/2,0.0,0.5,67,threefold_repetition,False
384,93383,black,0-1,1.0,1.0,46,checkmate,False
385,93384,white,1-0,1.0,1.0,167,checkmate,False
386,93385,black,1-0,-1.0,0.0,133,checkmate,False
387,93386,white,1-0,1.0,1.0,131,checkmate,False
388,93387,black,0-1,1.0,1.0,88,checkmate,False
389,93388,white,1-0,1.0,1.0,21,checkmate,False
390,93389,black,0-1,1.0,1.0,48,checkmate,False
391,93390,white,0-1,-1.0,0.0,116,checkmate,False
392,93391,black,0-1,1.0,1.0,14,checkmate,False
393,93392,white,1-0,1.0,1.0,65,checkmate,False
394,93393,black,1/2-1/2,0.0,0.5,80,threefold_repetition,False
395,93394,white,1/2-1/2,0.0,0.5,200,max_plies,False
396,93395,black,0-1,1.0,1.0,134,checkmate,False
397,93396,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
398,93397,black,1/2-1/2,0.0,0.5,131,threefold_repetition,False
399,93398,white,1-0,1.0,1.0,161,checkmate,False
400,93399,black,1/2-1/2,0.0,0.5,200,max_plies,False
401,93400,white,1-0,1.0,1.0,15,checkmate,False
402,93401,black,1/2-1/2,0.0,0.5,142,threefold_repetition,False
403,93402,white,1/2-1/2,0.0,0.5,63,threefold_repetition,False
404,93403,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
405,93404,white,1/2-1/2,0.0,0.5,80,threefold_repetition,False
406,93405,black,1/2-1/2,0.0,0.5,117,threefold_repetition,False
407,93406,white,1-0,1.0,1.0,97,checkmate,False
408,93407,black,0-1,1.0,1.0,58,checkmate,False
409,93408,white,1/2-1/2,0.0,0.5,70,threefold_repetition,False
410,93409,black,0-1,1.0,1.0,56,checkmate,False
411,93410,white,1/2-1/2,0.0,0.5,67,threefold_repetition,False
412,93411,black,1/2-1/2,0.0,0.5,62,threefold_repetition,False
413,93412,white,1/2-1/2,0.0,0.5,140,threefold_repetition,False
414,93413,black,0-1,1.0,1.0,150,checkmate,False
415,93414,white,1-0,1.0,1.0,161,checkmate,False
416,93415,black,1/2-1/2,0.0,0.5,115,threefold_repetition,False
417,93416,white,1-0,1.0,1.0,21,checkmate,False
418,93417,black,0-1,1.0,1.0,42,checkmate,False
419,93418,white,1-0,1.0,1.0,99,checkmate,False
420,93419,black,1/2-1/2,0.0,0.5,79,threefold_repetition,False
421,93420,white,1/2-1/2,0.0,0.5,145,stalemate,False
422,93421,black,1/2-1/2,0.0,0.5,161,threefold_repetition,False
423,93422,white,1-0,1.0,1.0,69,checkmate,False
424,93423,black,0-1,1.0,1.0,46,checkmate,False
425,93424,white,1-0,1.0,1.0,103,checkmate,False
426,93425,black,0-1,1.0,1.0,118,checkmate,False
427,93426,white,1/2-1/2,0.0,0.5,200,max_plies,False
428,93427,black,0-1,1.0,1.0,46,checkmate,False
429,93428,white,1-0,1.0,1.0,17,checkmate,False
430,93429,black,1/2-1/2,0.0,0.5,200,max_plies,False
431,93430,white,1/2-1/2,0.0,0.5,125,threefold_repetition,False
432,93431,black,1/2-1/2,0.0,0.5,163,insufficient_material,False
433,93432,white,1-0,1.0,1.0,117,checkmate,False
434,93433,black,0-1,1.0,1.0,98,checkmate,False
435,93434,white,1-0,1.0,1.0,63,checkmate,False
436,93435,black,1/2-1/2,0.0,0.5,81,threefold_repetition,False
437,93436,white,1/2-1/2,0.0,0.5,140,threefold_repetition,False
438,93437,black,0-1,1.0,1.0,72,checkmate,False
439,93438,white,1-0,1.0,1.0,111,checkmate,False
440,93439,black,0-1,1.0,1.0,98,checkmate,False
441,93440,white,1-0,1.0,1.0,35,checkmate,False
442,93441,black,1/2-1/2,0.0,0.5,179,threefold_repetition,False
443,93442,white,1/2-1/2,0.0,0.5,152,threefold_repetition,False
444,93443,black,1/2-1/2,0.0,0.5,200,max_plies,False
