episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
245,92244,white,1/2-1/2,0.0,0.5,56,threefold_repetition,False
246,92245,black,1-0,-1.0,0.0,187,checkmate,False
247,92246,white,1/2-1/2,0.0,0.5,83,threefold_repetition,False
248,92247,black,1/2-1/2,0.0,0.5,127,threefold_repetition,False
249,92248,white,1/2-1/2,0.0,0.5,84,threefold_repetition,False
250,92249,black,1/2-1/2,0.0,0.5,200,max_plies,False
251,92250,white,1/2-1/2,0.0,0.5,124,threefold_repetition,False
252,92251,black,1/2-1/2,0.0,0.5,31,threefold_repetition,False
253,92252,white,1/2-1/2,0.0,0.5,200,insufficient_material,False
254,92253,black,0-1,1.0,1.0,22,checkmate,False
255,92254,white,1/2-1/2,0.0,0.5,91,threefold_repetition,False
256,92255,black,0-1,1.0,1.0,16,checkmate,False
257,92256,white,1-0,1.0,1.0,27,checkmate,False
258,92257,black,1/2-1/2,0.0,0.5,150,threefold_repetition,False
259,92258,white,1-0,1.0,1.0,59,checkmate,False
260,92259,black,1/2-1/2,0.0,0.5,41,threefold_repetition,False
261,92260,white,1/2-1/2,0.0,0.5,200,max_plies,False
262,92261,black,0-1,1.0,1.0,18,checkmate,False
263,92262,white,1-0,1.0,1.0,53,checkmate,False
264,92263,black,1/2-1/2,0.0,0.5,116,stalemate,False
265,92264,white,1-0,1.0,1.0,145,checkmate,False
266,92265,black,1/2-1/2,0.0,0.5,146,threefold_repetition,False
267,92266,white,1-0,1.0,1.0,5,checkmate,False
268,92267,black,1/2-1/2,0.0,0.5,105,threefold_repetition,False
269,92268,white,1/2-1/2,0.0,0.5,190,threefold_repetition,False
270,92269,black,0-1,1.0,1.0,30,checkmate,False
271,92270,white,1/2-1/2,0.0,0.5,133,threefold_repetition,False
272,92271,black,1/2-1/2,0.0,0.5,60,threefold_repetition,False
273,92272,white,1/2-1/2,0.0,0.5,90,threefold_repetition,False
274,92273,black,0-1,1.0,1.0,58,checkmate,False
275,92274,white,1/2-1/2,0.0,0.5,187,threefold_repetition,False
276,92275,black,1/2-1/2,0.0,0.5,76,threefold_repetition,False
277,92276,white,1/2-1/2,0.0,0.5,69,threefold_repetition,False
278,92277,black,1/2-1/2,0.0,0.5,134,threefold_repetition,False
279,92278,white,1/2-1/2,0.0,0.5,115,threefold_repetition,False
280,92279,black,0-1,1.0,1.0,124,checkmate,False
281,92280,white,1/2-1/2,0.0,0.5,54,threefold_repetition,False
282,92281,black,0-1,1.0,1.0,144,checkmate,False
283,92282,white,1/2-1/2,0.0,0.5,178,threefold_repetition,False
284,92283,black,1/2-1/2,0.0,0.5,88,threefold_repetition,False
285,92284,white,1/2-1/2,0.0,0.5,152,insufficient_material,False
286,92285,black,0-1,1.0,1.0,122,checkmate,False
287,92286,white,1-0,1.0,1.0,89,checkmate,False
288,92287,black,1/2-1/2,0.0,0.5,65,threefold_repetition,False
289,92288,white,1/2-1/2,0.0,0.5,180,threefold_repetition,False
290,92289,black,1/2-1/2,0.0,0.5,81,threefold_repetition,False
291,92290,white,1/2-1/2,0.0,0.5,141,threefold_repetition,False
292,92291,black,0-1,1.0,1.0,48,checkmate,False
293,92292,white,1/2-1/2,0.0,0.5,142,threefold_repetition,False
294,92293,black,0-1,1.0,1.0,74,checkmate,False
295,92294,white,1/2-1/2,0.0,0.5,112,threefold_repetition,False
296,92295,black,0-1,1.0,1.0,132,checkmate,False
297,92296,white,1/2-1/2,0.0,0.5,200,max_plies,False
298,92297,black,0-1,1.0,1.0,60,checkmate,False
299,92298,white,1-0,1.0,1.0,189,checkmate,False
300,92299,black,0-1,1.0,1.0,66,checkmate,False
301,92300,white,1/2-1/2,0.0,0.5,193,threefold_repetition,False
302,92301,black,1/2-1/2,0.0,0.5,178,threefold_repetition,False
303,92302,white,1/2-1/2,0.0,0.5,36,threefold_repetition,False
304,92303,black,0-1,1.0,1.0,76,checkmate,False
305,92304,white,1-0,1.0,1.0,97,checkmate,False
306,92305,black,0-1,1.0,1.0,22,checkmate,False
307,92306,white,1-0,1.0,1.0,33,checkmate,False
308,92307,black,1/2-1/2,0.0,0.5,116,threefold_repetition,False
309,92308,white,1/2-1/2,0.0,0.5,200,max_plies,False
310,92309,black,1/2-1/2,0.0,0.5,20,threefold_repetition,False
311,92310,white,1/2-1/2,0.0,0.5,159,insufficient_material,False
312,92311,black,0-1,1.0,1.0,114,checkmate,False
313,92312,white,1-0,1.0,1.0,197,checkmate,False
314,92313,black,0-1,1.0,1.0,88,checkmate,False
315,92314,white,1-0,1.0,1.0,133,checkmate,False
316,92315,black,0-1,1.0,1.0,30,checkmate,False
317,92316,white,1-0,1.0,1.0,137,checkmate,False
318,92317,black,0-1,1.0,1.0,70,checkmate,False
319,92318,white,1/2-1/2,0.0,0.5,176,threefold_repetition,False
320,92319,black,1/2-1/2,0.0,0.5,200,max_plies,False
321,92320,white,1-0,1.0,1.0,69,checkmate,False
322,92321,black,0-1,1.0,1.0,110,checkmate,False
323,92322,white,1/2-1/2,0.0,0.5,166,insufficient_material,False
324,92323,black,0-1,1.0,1.0,60,checkmate,False
325,92324,white,1-0,1.0,1.0,65,checkmate,False
326,92325,black,0-1,1.0,1.0,20,checkmate,False
327,92326,white,1/2-1/2,0.0,0.5,94,threefold_repetition,False
328,92327,black,1/2-1/2,0.0,0.5,166,threefold_repetition,False
329,92328,white,1-0,1.0,1.0,65,checkmate,False
330,92329,black,1/2-1/2,0.0,0.5,133,threefold_repetition,False
331,92330,white,1/2-1/2,0.0,0.5,101,threefold_repetition,False
332,92331,black,0-1,1.0,1.0,82,checkmate,False
333,92332,white,1-0,1.0,1.0,83,checkmate,False
334,92333,black,1/2-1/2,0.0,0.5,200,max_plies,False
335,92334,white,1/2-1/2,0.0,0.5,129,threefold_repetition,False
336,92335,black,0-1,1.0,1.0,46,checkmate,False
337,92336,white,1/2-1/2,0.0,0.5,143,stalemate,False
338,92337,black,1/2-1/2,0.0,0.5,200,max_plies,False
339,92338,white,1-0,1.0,1.0,71,checkmate,False
340,92339,black,0-1,1.0,1.0,42,checkmate,False
341,92340,white,1/2-1/2,0.0,0.5,62,threefold_repetition,False
342,92341,black,0-1,1.0,1.0,64,checkmate,False
343,92342,white,1/2-1/2,0.0,0.5,160,threefold_repetition,False
344,92343,black,1/2-1/2,0.0,0.5,195,threefold_repetition,False
345,92344,white,1-0,1.0,1.0,145,checkmate,False
346,92345,black,1/2-1/2,0.0,0.5,200,max_plies,False
347,92346,white,1-0,1.0,1.0,89,checkmate,False
348,92347,black,1/2-1/2,0.0,0.5,200,max_plies,False
349,92348,white,1-0,1.0,1.0,143,checkmate,False
350,92349,black,0-1,1.0,1.0,34,checkmate,False
351,92350,white,1/2-1/2,0.0,0.5,48,threefold_repetition,False
352,92351,black,0-1,1.0,1.0,60,checkmate,False
353,92352,white,1-0,1.0,1.0,133,checkmate,False
354,92353,black,0-1,1.0,1.0,104,checkmate,False
355,92354,white,1-0,1.0,1.0,133,checkmate,False
356,92355,black,1-0,-1.0,0.0,31,checkmate,False
357,92356,white,1-0,1.0,1.0,113,checkmate,False
358,92357,black,1/2-1/2,0.0,0.5,74,threefold_repetition,False
359,92358,white,1-0,1.0,1.0,11,checkmate,False
360,92359,black,1/2-1/2,0.0,0.5,200,max_plies,False
361,92360,white,1-0,1.0,1.0,93,checkmate,False
362,92361,black,0-1,1.0,1.0,186,checkmate,False
363,92362,white,1-0,1.0,1.0,107,checkmate,False
364,92363,black,1/2-1/2,0.0,0.5,147,threefold_repetition,False
365,92364,white,1/2-1/2,0.0,0.5,58,threefold_repetition,False
366,92365,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
367,92366,white,1/2-1/2,0.0,0.5,181,threefold_repetition,False
368,92367,black,0-1,1.0,1.0,68,checkmate,False
369,92368,white,1-0,1.0,1.0,43,checkmate,False
370,92369,black,0-1,1.0,1.0,122,checkmate,False
371,92370,white,1/2-1/2,0.0,0.5,197,insufficient_material,False
372,92371,black,1/2-1/2,0.0,0.5,178,threefold_repetition,False
373,92372,white,1/2-1/2,0.0,0.5,164,threefold_repetition,False
374,92373,black,0-1,1.0,1.0,22,checkmate,False
375,92374,white,1-0,1.0,1.0,63,checkmate,False
376,92375,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
377,92376,white,1-0,1.0,1.0,93,checkmate,False
378,92377,black,0-1,1.0,1.0,26,checkmate,False
379,92378,white,1-0,1.0,1.0,85,checkmate,False
380,92379,black,0-1,1.0,1.0,92,checkmate,False
381,92380,white,1/2-1/2,0.0,0.5,77,threefold_repetition,False
382,92381,black,0-1,1.0,1.0,84,checkmate,False
383,92382,white,1-0,1.0,1.0,33,checkmate,False
384,92383,black,1-0,-1.0,0.0,47,checkmate,False
385,92384,white,1-0,1.0,1.0,9,checkmate,False
386,92385,black,1-0,-1.0,0.0,55,checkmate,False
387,92386,white,1/2-1/2,0.0,0.5,166,threefold_repetition,False
388,92387,black,0-1,1.0,1.0,98,checkmate,False
389,92388,white,1/2-1/2,0.0,0.5,63,threefold_repetition,False
390,92389,black,1/2-1/2,0.0,0.5,200,max_plies,False
391,92390,white,1/2-1/2,0.0,0.5,200,max_plies,False
392,92391,black,1/2-1/2,0.0,0.5,200,max_plies,False
393,92392,white,1-0,1.0,1.0,75,checkmate,False
394,92393,black,0-1,1.0,1.0,20,checkmate,False
395,92394,white,1/2-1/2,0.0,0.5,194,threefold_repetition,False
396,92395,black,0-1,1.0,1.0,46,checkmate,False
397,92396,white,1/2-1/2,0.0,0.5,77,threefold_repetition,False
398,92397,black,0-1,1.0,1.0,78,checkmate,False
399,92398,white,1/2-1/2,0.0,0.5,190,threefold_repetition,False
400,92399,black,0-1,1.0,1.0,72,checkmate,False
401,92400,white,1/2-1/2,0.0,0.5,200,max_plies,False
402,92401,black,1/2-1/2,0.0,0.5,140,threefold_repetition,False
403,92402,white,0-1,-1.0,0.0,48,checkmate,False
404,92403,black,0-1,1.0,1.0,80,checkmate,False
405,92404,white,1-0,1.0,1.0,115,checkmate,False
406,92405,black,1/2-1/2,0.0,0.5,183,threefold_repetition,False
407,92406,white,1/2-1/2,0.0,0.5,200,max_plies,False
408,92407,black,1/2-1/2,0.0,0.5,154,threefold_repetition,False
409,92408,white,1/2-1/2,0.0,0.5,130,insufficient_material,False
410,92409,black,1-0,-1.0,0.0,195,checkmate,False
411,92410,white,1/2-1/2,0.0,0.5,200,max_plies,False
412,92411,black,1/2-1/2,0.0,0.5,138,threefold_repetition,False
413,92412,white,1/2-1/2,0.0,0.5,101,threefold_repetition,False
414,92413,black,1/2-1/2,0.0,0.5,200,max_plies,False
415,92414,white,1/2-1/2,0.0,0.5,200,max_plies,False
416,92415,black,0-1,1.0,1.0,16,checkmate,False
417,92416,white,1/2-1/2,0.0,0.5,60,threefold_repetition,False
418,92417,black,1/2-1/2,0.0,0.5,105,threefold_repetition,False
419,92418,white,1/2-1/2,0.0,0.5,81,stalemate,False
420,92419,black,0-1,1.0,1.0,38,checkmate,False
421,92420,white,1-0,1.0,1.0,59,checkmate,False
422,92421,black,0-1,1.0,1.0,20,checkmate,False
423,92422,white,0-1,-1.0,0.0,24,checkmate,False
424,92423,black,1/2-1/2,0.0,0.5,104,threefold_repetition,False
425,92424,white,1/2-1/2,0.0,0.5,199,threefold_repetition,False
426,92425,black,0-1,1.0,1.0,118,checkmate,False
427,92426,white,1/2-1/2,0.0,0.5,47,threefold_repetition,False
428,92427,black,1/2-1/2,0.0,0.5,129,threefold_repetition,False
429,92428,white,0-1,-1.0,0.0,130,checkmate,False
430,92429,black,1/2-1/2,0.0,0.5,80,threefold_repetition,False
431,92430,white,1-0,1.0,1.0,153,checkmate,False
432,92431,black,0-1,1.0,1.0,86,checkmate,False
433,92432,white,1/2-1/2,0.0,0.5,110,threefold_repetition,False
434,92433,black,0-1,1.0,1.0,18,checkmate,False
435,92434,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
436,92435,black,0-1,1.0,1.0,38,checkmate,False
437,92436,white,1-0,1.0,1.0,63,checkmate,False
438,92437,black,1/2-1/2,0.0,0.5,175,threefold_repetition,False
439,92438,white,1/2-1/2,0.0,0.5,60,threefold_repetition,False
440,92439,black,1/2-1/2,0.0,0.5,132,threefold_repetition,False
441,92440,white,0-1,-1.0,0.0,26,checkmate,False
442,92441,black,0-1,1.0,1.0,22,checkmate,False
443,92442,white,0-1,-1.0,0.0,58,checkmate,False
444,92443,black,1/2-1/2,0.0,0.5,171,insufficient_material,False
445,92444,white,1-0,1.0,1.0,157,checkmate,False
446,92445,black,0-1,1.0,1.0,78,checkmate,False
