puzzle_index,agent_move_index,fen,rating,themes,expected_move_uci,legal_move_count,reference_top_move_uci,candidate_top_move_uci,top1_agreement,reference_correct,candidate_correct,reference_entropy,candidate_entropy,entropy_delta,reference_correct_probability,candidate_correct_probability,correct_probability_delta,kl_reference_to_candidate,js_divergence
6,0,5rk1/5ppp/4b3/1p1pPpPP/2pP4/b1P5/rqNQKP2/2RRN3 w - - 6 24,1693,advantage middlegame short trappedPiece,c1b1,19,c1b1,c1b1,1,1,1,0.8902839462113054,0.8902839462113054,0.0,0.712085451444495,0.712085451444495,0.0,0.0,0.0
6,1,5rk1/5ppp/4b3/1p1pPpPP/2pP4/bqP5/r1NQKP2/1R1RN3 w - - 8 25,1693,advantage middlegame short trappedPiece,b1b3,23,b1b3,b1b3,1,1,1,0.6091578195992047,0.6091578195992047,0.0,0.8508424952232478,0.8508424952232478,0.0,0.0,0.0
7,0,r3r1k1/p2Q1p1p/1p2p1p1/8/1P1P4/P3P3/1B2Nb1q/2KR3R b - - 1 19,1548,advantage discoveredAttack middlegame short,f2e3,38,f2e3,f2e3,1,1,1,0.6089160716768754,0.6089160716768754,0.0,0.8647278195774535,0.8647278195774535,0.0,0.0,0.0
7,1,r3r1k1/p2Q1p1p/1p2p1p1/8/1P1P4/P3b3/1B2N2q/1K1R3R b - - 1 20,1548,advantage discoveredAttack middlegame short,h2e2,43,h2e2,h2e2,1,1,1,1.6273723336337538,1.6273723336337538,0.0,0.5538674355719478,0.5538674355719478,0.0,0.0,0.0
8,0,3r4/p5k1/1p1qpr1p/1Q1pn1p1/3P1pP1/1PP5/P5PP/4RRK1 w - - 0 30,1316,crushing fork long middlegame,d4e5,34,d4e5,d4e5,1,1,1,0.41847594279475653,0.41847594279475653,0.0,0.8655744664748256,0.8655744664748256,0.0,0.0,0.0
8,1,3r4/p5k1/1p2pr1p/1QqpP1p1/5pP1/1PP5/P5PP/4RRK1 w - - 1 31,1316,crushing fork long middlegame,b5c5,4,b5c5,b5c5,1,1,1,0.014843531538021688,0.014843531538021688,0.0,0.9979664108933793,0.9979664108933793,0.0,0.0,0.0
8,2,3r4/p5k1/4pr1p/2ppP1p1/5pP1/1PP5/P5PP/4RRK1 w - - 0 32,1316,crushing fork long middlegame,e5f6,20,e5f6,e5f6,1,1,1,0.0007813712975617564,0.0007813712975617564,0.0,0.9999372937562979,0.9999372937562979,0.0,0.0,0.0
9,0,8/1P6/8/7p/3P4/3k1p1P/4p3/4K3 b - - 1 49,1828,advancedPawn endgame mate mateIn2 pawnEndgame short,d3e3,8,f3f2,f3f2,1,0,0,0.43050124630115616,0.43050124630115616,0.0,0.03839202582398746,0.03839202582398746,0.0,0.0,0.0
9,1,8/1P6/8/7p/3P3P/4kp2/4p3/4K3 b - - 0 50,1828,advancedPawn endgame mate mateIn2 pawnEndgame short,f3f2,5,f3f2,f3f2,1,1,1,0.008929567516077916,0.008929567516077916,0.0,0.9989132550780808,0.9989132550780808,0.0,0.0,0.0
10,0,8/2kn1p2/8/3P4/R7/2PKN3/1r6/8 b - - 14 70,994,advantage endgame fork short,d7c5,28,d7c5,d7c5,1,1,1,0.4626730089494392,0.4626730089494392,0.0,0.842239172645637,0.842239172645637,0.0,0.0,0.0
10,1,8/2k2p2/8/2nP4/R2K4/2P1N3/1r6/8 b - - 16 71,994,advantage endgame fork short,c5a4,31,c5a4,c5a4,1,1,1,0.754465926213274,0.754465926213274,0.0,0.8413305777464455,0.8413305777464455,0.0,0.0,0.0
11,0,3r1q2/5prk/p3pQpp/1p2P3/2p4R/2P2P1P/PPB2P2/6K1 w - - 3 30,1781,clearance crushing endgame short,h4h6,33,h4h6,h4h6,1,1,1,0.8140400618998034,0.8140400618998034,0.0,0.7470085710955912,0.7470085710955912,0.0,0.0,0.0
11,1,3r1qk1/5pr1/p3pQpR/1p2P3/2p5/2P2P1P/PPB2P2/6K1 w - - 1 31,1781,clearance crushing endgame short,f6h4,33,h6h8,h6h8,1,0,0,0.015686599994555895,0.015686599994555895,0.0,6.326979659991315e-06,6.326979659991315e-06,0.0,0.0,0.0
12,0,r5k1/pp2q1p1/2p1p2p/3nP1pP/3P2P1/2PQ1r2/PPB5/R5K1 w - - 0 24,1454,kingsideAttack long mate mateIn3 middlegame,d3h7,30,d3h7,d3h7,1,1,1,0.16858775746337215,0.16858775746337215,0.0,0.9676393704766194,0.9676393704766194,0.0,0.0,0.0
12,1,r7/pp2qkpQ/2p1p2p/3nP1pP/3P2P1/2P2r2/PPB5/R5K1 w - - 2 25,1454,kingsideAttack long mate mateIn3 middlegame,c2g6,29,c2g6,c2g6,1,1,1,0.21458641706016132,0.21458641706016132,0.0,0.9449099174030929,0.9449099174030929,0.0,0.0,0.0
12,2,r4k2/pp2q1pQ/2p1p1Bp/3nP1pP/3P2P1/2P2r2/PP6/R5K1 w - - 4 26,1454,kingsideAttack long mate mateIn3 middlegame,h7h8,24,h7h8,h7h8,1,1,1,0.003080184770932655,0.003080184770932655,0.0,0.9997144420738014,0.9997144420738014,0.0,0.0,0.0
13,0,r1b1k1nr/pp2p2p/2q1Npp1/2n1p3/2B5/2N3B1/PPPR1PPP/2K4R w kq - 0 15,1990,mate mateIn2 middlegame short,d2d8,47,d2d8,d2d8,1,1,1,0.9733377368255063,0.9733377368255063,0.0,0.6688768421675663,0.6688768421675663,0.0,0.0,0.0
13,1,r1bR2nr/pp2pk1p/2q1Npp1/2n1p3/2B5/2N3B1/PPP2PPP/2K4R w - - 2 16,1990,mate mateIn2 middlegame short,d8f8,50,d8f8,d8f8,1,1,1,1.3148870608596708,1.3148870608596708,0.0,0.6181839095421267,0.6181839095421267,0.0,0.0,0.0
14,0,Q7/8/8/5k2/8/5pr1/5r2/R6K b - - 0 50,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,g3h3,23,f2h2,f2h2,1,0,0,1.2151218528793335,1.2151218528793335,0.0,0.05622635447454126,0.05622635447454126,0.0,0.0,0.0
14,1,Q7/8/8/5k2/8/5p1r/5r2/R5K1 b - - 2 51,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,f2g2,23,f2g2,f2g2,1,1,1,0.7726223100087714,0.7726223100087714,0.0,0.7883503582926883,0.7883503582926883,0.0,0.0,0.0
14,2,Q7/8/8/5k2/8/5p1r/6r1/R4K2 b - - 4 52,1219,endgame exposedKing long master mate mateIn3 queenRookEndgame,h3h1,30,h3h1,h3h1,1,1,1,0.7244421948681014,0.7244421948681014,0.0,0.7167147007647809,0.7167147007647809,0.0,0.0,0.0
15,0,4R3/1p4k1/1q3bpp/3B4/4Np1P/p4P2/3RK1P1/8 b - - 5 42,1975,crushing endgame fork master short,b6b5,31,b6b5,b6b5,1,1,1,1.1717034922493932,1.1717034922493932,0.0,0.4873303572709453,0.4873303572709453,0.0,0.0,0.0
15,1,4R3/1p4k1/5bpp/1q1B4/4Np1P/p2R1P2/4K1P1/8 b - - 7 43,1975,crushing endgame fork master short,b5e8,29,b5e8,b5e8,1,1,1,0.22226879721553525,0.22226879721553525,0.0,0.9563995662728265,0.9563995662728265,0.0,0.0,0.0
16,0,4rk2/pbp2pp1/1p1N4/3P1q2/QPBP4/1KP2P2/P5r1/R3R3 b - - 0 25,1225,mate mateIn2 middlegame short,f5c2,56,c7d6,c7d6,1,0,0,2.463790491542409,2.463790491542409,0.0,0.0030982460103977233,0.0030982460103977233,0.0,0.0,0.0
16,1,4rk2/pbp2pp1/1p1N4/3P4/QPBP4/K1P2P2/P1q3r1/R3R3 b - - 2 26,1225,mate mateIn2 middlegame short,c2b2,52,c2a4,c2a4,1,0,0,1.4637848745954507,1.4637848745954507,0.0,0.04079429236649065,0.04079429236649065,0.0,0.0,0.0
17,0,r4k2/8/2p3Bb/4p1R1/3q4/PQ6/2K2P2/1N6 b - - 0 30,1689,advantage intermezzo long middlegame,d4f2,37,d4f2,d4f2,1,1,1,1.5539104578862561,1.5539104578862561,0.0,0.44657823981160394,0.44657823981160394,0.0,0.0,0.0
17,1,r4k2/8/2p3Bb/4p1R1/8/PQ6/2KN1q2/8 b - - 1 31,1689,advantage intermezzo long middlegame,h6g5,34,h6g5,h6g5,1,1,1,2.267487267927177,2.267487267927177,0.0,0.2306968085831905,0.2306968085831905,0.0,0.0,0.0
17,2,r4k2/8/2p3B1/4p1b1/8/P4Q2/2KN1q2/8 b - - 1 32,1689,advantage intermezzo long middlegame,f2f3,6,f2f3,f2f3,1,1,1,0.06102067335675511,0.06102067335675511,0.0,0.9900922300823417,0.9900922300823417,0.0,0.0,0.0
18,0,r3r1k1/ppp2ppp/2nnq3/8/3P4/P1P1P1P1/2Q3BP/R1B1KR2 w Q - 5 17,1362,crushing fork middlegame short,d4d5,43,d4d5,d4d5,1,1,1,0.407071996855805,0.407071996855805,0.0,0.9052839413354862,0.9052839413354862,0.0,0.0,0.0
18,1,r3r1k1/ppp2ppp/2nn4/3Pq3/8/P1P1P1P1/2Q3BP/R1B1KR2 w Q - 1 18,1362,crushing fork middlegame short,d5c6,41,d5c6,d5c6,1,1,1,1.5585292775886999,1.5585292775886999,0.0,0.5588609612838991,0.5588609612838991,0.0,0.0,0.0
19,0,3r2k1/1p3p2/p1n2P2/2P3P1/1PR1p3/P2pP3/3B4/6K1 b - - 1 33,1149,advantage endgame exposedKing fork long,c6e5,22,c6e5,c6e5,1,1,1,0.18384725606677302,0.18384725606677302,0.0,0.9710252645748099,0.9710252645748099,0.0,0.0,0.0
19,1,3r2k1/1p3p2/p4P2/2P1n1P1/1P2R3/P2pP3/3B4/6K1 b - - 0 34,1149,advantage endgame exposedKing fork long,e5f3,21,e5f3,e5f3,1,1,1,0.007009601821705177,0.007009601821705177,0.0,0.999302806397283,0.999302806397283,0.0,0.0,0.0
19,2,3r2k1/1p3p2/p4P2/2P3P1/1P2R3/P2pPn2/3B1K2/8 b - - 2 35,1149,advantage endgame exposedKing fork long,f3d2,23,f3d2,f3d2,1,1,1,0.003919565488469358,0.003919565488469358,0.0,0.9996113739635228,0.9996113739635228,0.0,0.0,0.0
20,0,6k1/1b3pbp/6p1/1N4q1/1Q1p4/P7/5PPP/2r1RBK1 w - - 1 28,1383,master mate mateIn2 middlegame short,e1e8,38,e1e8,e1e8,1,1,1,0.05326673919248099,0.05326673919248099,0.0,0.9928193651640674,0.9928193651640674,0.0,0.0,0.0
20,1,4Rbk1/1b3p1p/6p1/1N4q1/1Q1p4/P7/5PPP/2r2BK1 w - - 3 29,1383,master mate mateIn2 middlegame short,b4f8,39,b4f8,b4f8,1,1,1,0.20260994467986732,0.20260994467986732,0.0,0.9518204454853925,0.9518204454853925,0.0,0.0,0.0
21,0,8/n7/P7/K2k4/P7/7P/5PP1/8 b - - 1 53,1670,endgame knightEndgame mate mateIn2 short,d5c5,11,d5c6,d5c6,1,0,0,1.6347896908976978,1.6347896908976978,0.0,0.1136734308690121,0.1136734308690121,0.0,0.0,0.0
21,1,8/n7/P7/K1k5/P7/5P1P/6P1/8 b - - 0 54,1670,endgame knightEndgame mate mateIn2 short,a7c6,8,a7c6,a7c6,1,1,1,0.9540226131373195,0.9540226131373195,0.0,0.7471779444628911,0.7471779444628911,0.0,0.0,0.0
22,0,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/3r1PP1/2K5 b - - 5 31,980,endgame exposedKing long mate mateIn3 rookEndgame,d2d1,27,d2d1,d2d1,1,1,1,1.7769882315759118,1.7769882315759118,0.0,0.5074624342201866,0.5074624342201866,0.0,0.0,0.0
22,1,8/3r1ppp/4p3/k3P3/pR2R2P/2P5/1K3PP1/3r4 b - - 7 32,980,endgame exposedKing long mate mateIn3 rookEndgame,d7d2,30,d7d2,d7d2,1,1,1,0.22684749566852147,0.22684749566852147,0.0,0.9528487771742757,0.9528487771742757,0.0,0.0,0.0
22,2,8/5ppp/4p3/k3P3/pR2R2P/K1P5/3r1PP1/3r4 b - - 9 33,980,endgame exposedKing long mate mateIn3 rookEndgame,d1a1,25,d1a1,d1a1,1,1,1,2.012758732528255,2.012758732528255,0.0,0.3247908282223818,0.3247908282223818,0.0,0.0,0.0
23,0,r4k2/ppp3p1/3p3r/2q5/1PNnP3/2Q2PBp/P4R1P/5RK1 b - - 0 25,1948,advantage deflection discoveredAttack long middlegame pin,d4e2,42,d4e2,d4e2,1,1,1,0.0749503168522312,0.0749503168522312,0.0,0.9886765542279073,0.9886765542279073,0.0,0.0,0.0
23,1,r4k2/ppp3p1/3p3r/2q5/1PN1P3/2Q2PBp/P3nR1P/5R1K b - - 2 26,1948,advantage deflection discoveredAttack long middlegame pin,c5f2,43,e2c3,e2c3,1,0,0,0.0393055905248458,0.0393055905248458,0.0,6.169425132333598e-06,6.169425132333598e-06,0.0,0.0,0.0
23,2,r4k2/ppp3Q1/3p3r/8/1PN1P3/5PBp/P3nq1P/5R1K b - - 0 27,1948,advantage deflection discoveredAttack long middlegame pin,f8g7,2,f8g7,f8g7,1,1,1,0.5332032463644432,0.5332032463644432,0.0,0.774968135729907,0.774968135729907,0.0,0.0,0.0
24,0,5rk1/pp1n1r2/3p2N1/2pQ4/2P5/4P1P1/qP2KPP1/7R w - - 2 25,1835,mate mateIn2 middlegame pin short,g6e7,45,h1h8,h1h8,1,0,0,0.40117461506876956,0.40117461506876956,0.0,0.07906726552142834,0.07906726552142834,0.0,0.0,0.0
24,1,5r2/pp1nNrk1/3p4/2pQ4/2P5/4P1P1/qP2KPP1/7R w - - 4 26,1835,mate mateIn2 middlegame pin short,d5g5,44,d5g5,d5g5,1,1,1,0.2670601894281335,0.2670601894281335,0.0,0.9349243864709845,0.9349243864709845,0.0,0.0,0.0
25,0,4r1k1/p1R1n2p/4N3/5r2/6K1/6PP/P3R3/8 b - - 4 46,1196,endgame mate mateIn2 short,h7h5,29,h7h5,h7h5,1,1,1,1.0338390252123255,1.0338390252123255,0.0,0.7325853950368294,0.7325853950368294,0.0,0.0,0.0
25,1,4r1k1/p1R1n3/4N3/5r1p/7K/6PP/P3R3/8 b - - 1 47,1196,endgame mate mateIn2 short,e7g6,27,e7g6,e7g6,1,1,1,0.9821001428365768,0.9821001428365768,0.0,0.5511194857325683,0.5511194857325683,0.0,0.0,0.0
26,0,4k3/1R6/6N1/5p1p/7P/2r3PK/5b2/8 b - - 0 47,1198,crushing endgame fork short,c3g3,23,f2g3,f2g3,1,0,0,1.05885451545568,1.05885451545568,0.0,0.367739285247713,0.367739285247713,0.0,0.0,0.0
26,1,4k3/1R6/6N1/5p1p/7P/6r1/5b1K/8 b - - 1 48,1198,crushing endgame fork short,g3g6,21,g3g6,g3g6,1,1,1,0.36244975205702273,0.36244975205702273,0.0,0.9231060377499253,0.9231060377499253,0.0,0.0,0.0
27,0,r5k1/ppp4p/2P3r1/8/4P3/B1P5/P1Q1K3/6N1 b - - 0 31,2090,advantage endgame exposedKing fork long,g6g2,26,g6g2,g6g2,1,1,1,0.6515731022730717,0.6515731022730717,0.0,0.7688564949032394,0.7688564949032394,0.0,0.0,0.0
27,1,r5k1/ppp4p/2P5/8/4P3/B1PK4/P1Q3r1/6N1 b - - 2 32,2090,advantage endgame exposedKing fork long,a8d8,26,a8d8,a8d8,1,1,1,0.956659388932629,0.956659388932629,0.0,0.5714829202243897,0.5714829202243897,0.0,0.0,0.0
27,2,3r2k1/ppp4p/2P5/8/2K1P3/B1P5/P1Q3r1/6N1 b - - 4 33,2090,advantage endgame exposedKing fork long,g2c2,33,g2c2,g2c2,1,1,1,0.7473895900852878,0.7473895900852878,0.0,0.7693473810710697,0.7693473810710697,0.0,0.0,0.0
28,0,6nr/1pN2ppp/p2Qbk2/4p3/3Bq3/8/PP2BPPP/5K1R b - - 0 19,967,mate mateIn2 middlegame short,e4b1,28,e4b1,e4b1,1,1,1,0.47685334122003503,0.47685334122003503,0.0,0.880658371054657,0.880658371054657,0.0,0.0,0.0
28,1,6nr/1pN2ppp/p2Qbk2/4p3/3B4/8/PP3PPP/1q1B1K1R b - - 2 20,967,mate mateIn2 middlegame short,b1d1,23,b1d1,b1d1,1,1,1,0.06863511703761127,0.06863511703761127,0.0,0.9887775834715004,0.9887775834715004,0.0,0.0,0.0
29,0,2k3rB/ppp2p1p/2np4/8/4P3/2NB1b2/PPP2PPP/R4RK1 b - - 0 13,1456,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame morphysMate short,g8g2,35,g8g2,g8g2,1,1,1,0.4836297897598598,0.4836297897598598,0.0,0.8828994144145407,0.8828994144145407,0.0,0.0,0.0
29,1,2k4B/ppp2p1p/2np4/8/4P3/2NB1b2/PPP2PrP/R4R1K b - - 1 14,1456,discoveredAttack discoveredCheck kingsideAttack mate mateIn2 middlegame morphysMate short,g2g4,33,g2g1,g2g1,1,0,0,2.370123917440008,2.370123917440008,0.0,0.13404453390297047,0.13404453390297047,0.0,0.0,0.0
30,0,8/2R2ppp/4p3/p6k/6R1/4P2P/3q1PP1/6K1 b - - 3 33,1569,crushing endgame fork long queenRookEndgame,d2d1,25,d2e1,d2e1,1,0,0,0.8845864790590896,0.8845864790590896,0.0,0.38548316000036537,0.38548316000036537,0.0,0.0,0.0
30,1,8/2R2ppp/4p3/p6k/6R1/4P2P/5PPK/3q4 b - - 5 34,1569,crushing endgame fork long queenRookEndgame,d1d6,28,d1g4,d1g4,1,0,0,0.23544433122082248,0.23544433122082248,0.0,0.01935756922722289,0.01935756922722289,0.0,0.0,0.0
30,2,8/2R2ppp/3qp3/p6k/6R1/4P1PP/5P1K/8 b - - 0 35,1569,crushing endgame fork long queenRookEndgame,d6c7,27,d6c7,d6c7,1,1,1,0.20807266573999042,0.20807266573999042,0.0,0.9688843280842961,0.9688843280842961,0.0,0.0,0.0
31,0,1k4r1/pp3p2/4p3/2N1q3/1P1bp3/P3P3/5P2/2RR1K2 w - - 2 28,885,advantage endgame fork short,c5d7,24,c5d7,c5d7,1,1,1,0.02380882985936581,0.02380882985936581,0.0,0.9967349083800443,0.9967349083800443,0.0,0.0,0.0
31,1,k5r1/pp1N1p2/4p3/4q3/1P1bp3/P3P3/5P2/2RR1K2 w - - 4 29,885,advantage endgame fork short,d7e5,26,d7e5,d7e5,1,1,1,0.8149837358337572,0.8149837358337572,0.0,0.7205484345902264,0.7205484345902264,0.0,0.0,0.0
32,0,r2qk2r/2pn1p1n/pp1p2Bp/3Pp1b1/PPP1P3/2N1B3/3N2PP/R2Q1RK1 b kq - 0 17,1463,advantage hangingPiece intermezzo middlegame short,g5e3,29,g5e3,g5e3,1,1,1,0.005315367773983835,0.005315367773983835,0.0,0.9994681821029089,0.9994681821029089,0.0,0.0,0.0
32,1,r2qk2r/2pn1p1n/pp1p2Bp/3Pp3/PPP1P3/2N1b3/3N2PP/R2Q1R1K b kq - 1 18,1463,advantage hangingPiece intermezzo middlegame short,f7g6,34,f7g6,f7g6,1,1,1,1.6185455438057026,1.6185455438057026,0.0,0.4029065090420098,0.4029065090420098,0.0,0.0,0.0
33,0,rnbq1rk1/pp2b2p/4p2Q/3p1p2/2pP4/P1N5/1PP1PPPP/2KR1BNR b - - 0 11,909,crushing fork opening short,e7g5,28,e7g5,e7g5,1,1,1,0.03905583538020441,0.03905583538020441,0.0,0.9948928379146329,0.9948928379146329,0.0,0.0,0.0
33,1,rnbq1rk1/pp5p/4p3/3p1pQ1/2pP4/P1N5/1PP1PPPP/2KR1BNR b - - 0 12,909,crushing fork opening short,d8g5,3,d8g5,d8g5,1,1,1,0.0004045100860211381,0.0004045100860211381,0.0,0.9999655536719771,0.9999655536719771,0.0,0.0,0.0
34,0,4r1k1/p4p2/1p3q1p/1P6/3B2p1/P5P1/Q1P2PKP/4R3 b - - 0 32,1490,endgame mate mateIn2 short,f6f3,35,e8e1,e8e1,1,0,0,0.3755497194583162,0.3755497194583162,0.0,0.09997872405286722,0.09997872405286722,0.0,0.0,0.0
34,1,4r1k1/p4p2/1p5p/1P6/3B2p1/P4qP1/Q1P2P1P/4RK2 b - - 2 33,1490,endgame mate mateIn2 short,f3h1,36,e8e1,e8e1,1,0,0,0.24797574123173713,0.24797574123173713,0.0,0.011292305937524392,0.011292305937524392,0.0,0.0,0.0
35,0,3r2k1/1p5p/pbbqp3/3PR3/P5p1/2B2r1P/1PQ2P1P/3R3K w - - 0 27,1926,crushing deflection middlegame veryLong,e5g5,41,e5g5,e5g5,1,1,1,0.09080551958882961,0.09080551958882961,0.0,0.9875901930455963,0.9875901930455963,0.0,0.0,0.0
35,1,3r1k2/1p5p/pbbqp3/3P2R1/P5p1/2B2r1P/1PQ2P1P/3R3K w - - 2 28,1926,crushing deflection middlegame veryLong,c2h7,44,c3b4,c3b4,1,0,0,1.5290913045398327,1.5290913045398327,0.0,0.0077421433251168865,0.0077421433251168865,0.0,0.0,0.0
35,2,3r1k2/1p5Q/pbb1p3/3P2R1/P5p1/2B2r1P/1P3P1q/3R3K w - - 0 29,1926,crushing deflection middlegame veryLong,h1h2,1,h1h2,h1h2,1,1,1,-0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0
35,3,3r1k2/1p5Q/pbb1p3/3P2R1/P5p1/2B4r/1P3P1K/3R4 w - - 0 30,1926,crushing deflection middlegame veryLong,h7h3,3,h2g2,h2g2,1,0,0,0.4232669815501278,0.4232669815501278,0.0,0.03552080183988226,0.03552080183988226,0.0,0.0,0.0
36,0,2r3k1/R4ppp/8/4P3/4Q3/1qR3B1/5PPP/6K1 b - - 0 30,1455,endgame mate mateIn2 short,b3d1,34,b3d1,b3d1,1,1,1,0.7539719922591939,0.7539719922591939,0.0,0.7565364269092937,0.7565364269092937,0.0,0.0,0.0
36,1,2r3k1/R4ppp/8/4P3/8/2R3B1/5PPP/3qQ1K1 b - - 2 31,1455,endgame mate mateIn2 short,d1e1,36,d1e1,d1e1,1,1,1,0.00457038359551465,0.00457038359551465,0.0,0.9995873976862256,0.9995873976862256,0.0,0.0,0.0
37,0,5Q2/pp1kpp2/3p1n2/2pP4/2P1P3/2q2PK1/8/5B2 w - - 2 34,1878,advantage deflection endgame short,f1h3,22,e4e5,e4e5,1,0,0,1.2202859754822646,1.2202859754822646,0.0,0.13248055327494526,0.13248055327494526,0.0,0.0,0.0
37,1,5Q2/ppk1pp2/3p1n2/2pP4/2P1P3/2q2PKB/8/8 w - - 4 35,1878,advantage deflection endgame short,f8e7,24,f8e7,f8e7,1,1,1,0.4413323475902883,0.4413323475902883,0.0,0.9058720113718576,0.9058720113718576,0.0,0.0,0.0
