episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
50,90049,black,1/2-1/2,0.0,0.5,83,threefold_repetition,False
51,90050,white,1-0,1.0,1.0,21,checkmate,False
52,90051,black,1/2-1/2,0.0,0.5,100,max_plies,False
53,90052,white,1/2-1/2,0.0,0.5,100,max_plies,False
54,90053,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
55,90054,white,1/2-1/2,0.0,0.5,100,max_plies,False
56,90055,black,0-1,1.0,1.0,68,checkmate,False
57,90056,white,1-0,1.0,1.0,71,checkmate,False
58,90057,black,0-1,1.0,1.0,42,checkmate,False
59,90058,white,1-0,1.0,1.0,69,checkmate,False
60,90059,black,1/2-1/2,0.0,0.5,100,threefold_repetition,False
61,90060,white,1/2-1/2,0.0,0.5,100,max_plies,False
62,90061,black,1/2-1/2,0.0,0.5,100,max_plies,False
63,90062,white,1-0,1.0,1.0,25,checkmate,False
64,90063,black,1/2-1/2,0.0,0.5,100,max_plies,False
65,90064,white,1/2-1/2,0.0,0.5,100,max_plies,False
66,90065,black,0-1,1.0,1.0,98,checkmate,False
67,90066,white,1/2-1/2,0.0,0.5,100,max_plies,False
68,90067,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
69,90068,white,1-0,1.0,1.0,91,checkmate,False
70,90069,black,0-1,1.0,1.0,88,checkmate,False
71,90070,white,1/2-1/2,0.0,0.5,100,max_plies,False
72,90071,black,1/2-1/2,0.0,0.5,81,threefold_repetition,False
73,90072,white,1/2-1/2,0.0,0.5,100,max_plies,False
74,90073,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
75,90074,white,1/2-1/2,0.0,0.5,100,max_plies,False
76,90075,black,1/2-1/2,0.0,0.5,100,max_plies,False
77,90076,white,1/2-1/2,0.0,0.5,100,max_plies,False
78,90077,black,1/2-1/2,0.0,0.5,100,max_plies,False
79,90078,white,1-0,1.0,1.0,49,checkmate,False
80,90079,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
81,90080,white,1-0,1.0,1.0,51,checkmate,False
82,90081,black,1/2-1/2,0.0,0.5,100,max_plies,False
83,90082,white,1/2-1/2,0.0,0.5,100,max_plies,False
84,90083,black,1/2-1/2,0.0,0.5,100,max_plies,False
85,90084,white,1/2-1/2,0.0,0.5,100,max_plies,False
86,90085,black,0-1,1.0,1.0,80,checkmate,False
87,90086,white,0-1,-1.0,0.0,38,checkmate,False
88,90087,black,0-1,1.0,1.0,28,checkmate,False
89,90088,white,1/2-1/2,0.0,0.5,100,max_plies,False
90,90089,black,1/2-1/2,0.0,0.5,100,max_plies,False
91,90090,white,1/2-1/2,0.0,0.5,61,threefold_repetition,False
92,90091,black,1/2-1/2,0.0,0.5,100,max_plies,False
93,90092,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
94,90093,black,1/2-1/2,0.0,0.5,55,threefold_repetition,False
95,90094,white,1/2-1/2,0.0,0.5,100,max_plies,False
96,90095,black,1/2-1/2,0.0,0.5,100,max_plies,False
97,90096,white,1/2-1/2,0.0,0.5,100,max_plies,False
98,90097,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
99,90098,white,1-0,1.0,1.0,57,checkmate,False
100,90099,black,0-1,1.0,1.0,56,checkmate,False
101,90100,white,1-0,1.0,1.0,99,checkmate,False
102,90101,black,1-0,-1.0,0.0,97,checkmate,False
103,90102,white,1/2-1/2,0.0,0.5,100,max_plies,False
104,90103,black,0-1,1.0,1.0,40,checkmate,False
105,90104,white,1-0,1.0,1.0,17,checkmate,False
106,90105,black,1/2-1/2,0.0,0.5,100,max_plies,False
107,90106,white,1/2-1/2,0.0,0.5,100,max_plies,False
108,90107,black,1/2-1/2,0.0,0.5,100,max_plies,False
109,90108,white,1-0,1.0,1.0,11,checkmate,False
110,90109,black,0-1,1.0,1.0,28,checkmate,False
111,90110,white,1/2-1/2,0.0,0.5,100,max_plies,False
112,90111,black,0-1,1.0,1.0,38,checkmate,False
113,90112,white,1-0,1.0,1.0,21,checkmate,False
114,90113,black,1/2-1/2,0.0,0.5,100,max_plies,False
115,90114,white,1/2-1/2,0.0,0.5,100,max_plies,False
116,90115,black,1/2-1/2,0.0,0.5,54,threefold_repetition,False
117,90116,white,1/2-1/2,0.0,0.5,100,max_plies,False
118,90117,black,1/2-1/2,0.0,0.5,28,threefold_repetition,False
119,90118,white,1/2-1/2,0.0,0.5,100,max_plies,False
120,90119,black,0-1,1.0,1.0,84,checkmate,False
121,90120,white,1-0,1.0,1.0,35,checkmate,False
122,90121,black,1/2-1/2,0.0,0.5,100,max_plies,False
123,90122,white,1/2-1/2,0.0,0.5,100,max_plies,False
124,90123,black,0-1,1.0,1.0,26,checkmate,False
125,90124,white,1/2-1/2,0.0,0.5,100,max_plies,False
126,90125,black,1-0,-1.0,0.0,37,checkmate,False
127,90126,white,1/2-1/2,0.0,0.5,100,max_plies,False
128,90127,black,1/2-1/2,0.0,0.5,100,max_plies,False
129,90128,white,1/2-1/2,0.0,0.5,100,max_plies,False
130,90129,black,0-1,1.0,1.0,100,checkmate,False
131,90130,white,1/2-1/2,0.0,0.5,100,max_plies,False
132,90131,black,1/2-1/2,0.0,0.5,100,max_plies,False
133,90132,white,1-0,1.0,1.0,17,checkmate,False
134,90133,black,0-1,1.0,1.0,24,checkmate,False
135,90134,white,1-0,1.0,1.0,91,checkmate,False
136,90135,black,0-1,1.0,1.0,32,checkmate,False
137,90136,white,1/2-1/2,0.0,0.5,100,max_plies,False
138,90137,black,1/2-1/2,0.0,0.5,59,threefold_repetition,False
139,90138,white,1/2-1/2,0.0,0.5,100,max_plies,False
140,90139,black,1/2-1/2,0.0,0.5,100,max_plies,False
141,90140,white,1/2-1/2,0.0,0.5,100,max_plies,False
142,90141,black,0-1,1.0,1.0,54,checkmate,False
143,90142,white,1/2-1/2,0.0,0.5,100,max_plies,False
144,90143,black,0-1,1.0,1.0,34,checkmate,False
145,90144,white,0-1,-1.0,0.0,24,checkmate,False
146,90145,black,1/2-1/2,0.0,0.5,100,max_plies,False
147,90146,white,1/2-1/2,0.0,0.5,53,threefold_repetition,False
148,90147,black,0-1,1.0,1.0,44,checkmate,False
149,90148,white,1-0,1.0,1.0,21,checkmate,False
150,90149,black,0-1,1.0,1.0,66,checkmate,False
151,90150,white,1/2-1/2,0.0,0.5,97,threefold_repetition,False
152,90151,black,0-1,1.0,1.0,20,checkmate,False
153,90152,white,1/2-1/2,0.0,0.5,100,max_plies,False
154,90153,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
155,90154,white,1-0,1.0,1.0,85,checkmate,False
156,90155,black,1/2-1/2,0.0,0.5,100,max_plies,False
157,90156,white,1/2-1/2,0.0,0.5,100,max_plies,False
158,90157,black,1/2-1/2,0.0,0.5,100,max_plies,False
159,90158,white,1/2-1/2,0.0,0.5,100,max_plies,False
160,90159,black,1/2-1/2,0.0,0.5,100,max_plies,False
161,90160,white,1-0,1.0,1.0,69,checkmate,False
162,90161,black,1/2-1/2,0.0,0.5,99,threefold_repetition,False
163,90162,white,1-0,1.0,1.0,91,checkmate,False
164,90163,black,0-1,1.0,1.0,56,checkmate,False
165,90164,white,1/2-1/2,0.0,0.5,100,max_plies,False
166,90165,black,1/2-1/2,0.0,0.5,100,max_plies,False
167,90166,white,1-0,1.0,1.0,5,checkmate,False
168,90167,black,1/2-1/2,0.0,0.5,100,max_plies,False
169,90168,white,1-0,1.0,1.0,41,checkmate,False
170,90169,black,1/2-1/2,0.0,0.5,100,max_plies,False
171,90170,white,1/2-1/2,0.0,0.5,100,max_plies,False
172,90171,black,1/2-1/2,0.0,0.5,100,max_plies,False
173,90172,white,1-0,1.0,1.0,41,checkmate,False
174,90173,black,1/2-1/2,0.0,0.5,100,max_plies,False
175,90174,white,1/2-1/2,0.0,0.5,100,max_plies,False
176,90175,black,1/2-1/2,0.0,0.5,100,max_plies,False
177,90176,white,1-0,1.0,1.0,79,checkmate,False
178,90177,black,0-1,1.0,1.0,76,checkmate,False
179,90178,white,1/2-1/2,0.0,0.5,100,max_plies,False
180,90179,black,0-1,1.0,1.0,52,checkmate,False
181,90180,white,1-0,1.0,1.0,35,checkmate,False
182,90181,black,1/2-1/2,0.0,0.5,100,max_plies,False
183,90182,white,1/2-1/2,0.0,0.5,100,max_plies,False
184,90183,black,0-1,1.0,1.0,18,checkmate,False
185,90184,white,1/2-1/2,0.0,0.5,100,max_plies,False
186,90185,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
187,90186,white,1/2-1/2,0.0,0.5,64,threefold_repetition,False
188,90187,black,1/2-1/2,0.0,0.5,100,max_plies,False
189,90188,white,1/2-1/2,0.0,0.5,100,max_plies,False
190,90189,black,1/2-1/2,0.0,0.5,100,max_plies,False
191,90190,white,1-0,1.0,1.0,81,checkmate,False
192,90191,black,1/2-1/2,0.0,0.5,36,threefold_repetition,False
193,90192,white,1/2-1/2,0.0,0.5,23,threefold_repetition,False
194,90193,black,1/2-1/2,0.0,0.5,100,max_plies,False
195,90194,white,1/2-1/2,0.0,0.5,57,threefold_repetition,False
196,90195,black,1/2-1/2,0.0,0.5,46,threefold_repetition,False
197,90196,white,1/2-1/2,0.0,0.5,100,max_plies,False
198,90197,black,1/2-1/2,0.0,0.5,100,max_plies,False
199,90198,white,1/2-1/2,0.0,0.5,100,max_plies,False
200,90199,black,1/2-1/2,0.0,0.5,100,max_plies,False
201,90200,white,1/2-1/2,0.0,0.5,100,max_plies,False
202,90201,black,1/2-1/2,0.0,0.5,100,max_plies,False
203,90202,white,1/2-1/2,0.0,0.5,36,threefold_repetition,False
204,90203,black,1/2-1/2,0.0,0.5,100,max_plies,False
205,90204,white,1/2-1/2,0.0,0.5,100,max_plies,False
206,90205,black,1/2-1/2,0.0,0.5,74,threefold_repetition,False
207,90206,white,1/2-1/2,0.0,0.5,95,threefold_repetition,False
208,90207,black,1/2-1/2,0.0,0.5,100,max_plies,False
209,90208,white,1-0,1.0,1.0,59,checkmate,False
210,90209,black,1/2-1/2,0.0,0.5,100,max_plies,False
211,90210,white,1/2-1/2,0.0,0.5,76,threefold_repetition,False
212,90211,black,1/2-1/2,0.0,0.5,100,max_plies,False
213,90212,white,1-0,1.0,1.0,17,checkmate,False
214,90213,black,1/2-1/2,0.0,0.5,100,max_plies,False
215,90214,white,1/2-1/2,0.0,0.5,100,max_plies,False
216,90215,black,0-1,1.0,1.0,62,checkmate,False
217,90216,white,1-0,1.0,1.0,43,checkmate,False
218,90217,black,0-1,1.0,1.0,92,checkmate,False
219,90218,white,1/2-1/2,0.0,0.5,19,threefold_repetition,False
220,90219,black,1/2-1/2,0.0,0.5,100,max_plies,False
221,90220,white,1/2-1/2,0.0,0.5,100,max_plies,False
222,90221,black,0-1,1.0,1.0,28,checkmate,False
223,90222,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
224,90223,black,1/2-1/2,0.0,0.5,100,max_plies,False
225,90224,white,1-0,1.0,1.0,91,checkmate,False
226,90225,black,1/2-1/2,0.0,0.5,100,max_plies,False
227,90226,white,1-0,1.0,1.0,21,checkmate,False
228,90227,black,1/2-1/2,0.0,0.5,47,threefold_repetition,False
229,90228,white,1/2-1/2,0.0,0.5,100,max_plies,False
230,90229,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
231,90230,white,1-0,1.0,1.0,87,checkmate,False
232,90231,black,1/2-1/2,0.0,0.5,100,max_plies,False
233,90232,white,1/2-1/2,0.0,0.5,100,max_plies,False
234,90233,black,1-0,-1.0,0.0,29,checkmate,False
235,90234,white,1/2-1/2,0.0,0.5,100,max_plies,False
236,90235,black,1/2-1/2,0.0,0.5,100,max_plies,False
237,90236,white,1-0,1.0,1.0,37,checkmate,False
238,90237,black,0-1,1.0,1.0,58,checkmate,False
239,90238,white,1-0,1.0,1.0,67,checkmate,False
240,90239,black,1/2-1/2,0.0,0.5,93,threefold_repetition,False
241,90240,white,1/2-1/2,0.0,0.5,100,max_plies,False
242,90241,black,1/2-1/2,0.0,0.5,100,max_plies,False
243,90242,white,1-0,1.0,1.0,93,checkmate,False
244,90243,black,0-1,1.0,1.0,94,checkmate,False
245,90244,white,1/2-1/2,0.0,0.5,100,max_plies,False
246,90245,black,1/2-1/2,0.0,0.5,100,max_plies,False
247,90246,white,1/2-1/2,0.0,0.5,100,max_plies,False
248,90247,black,1/2-1/2,0.0,0.5,100,max_plies,False
249,90248,white,1/2-1/2,0.0,0.5,100,max_plies,False
250,90249,black,1/2-1/2,0.0,0.5,100,max_plies,False
251,90250,white,1-0,1.0,1.0,29,checkmate,False
252,90251,black,1/2-1/2,0.0,0.5,100,max_plies,False
253,90252,white,1/2-1/2,0.0,0.5,100,max_plies,False
254,90253,black,1/2-1/2,0.0,0.5,100,max_plies,False
255,90254,white,1/2-1/2,0.0,0.5,100,max_plies,False
256,90255,black,1/2-1/2,0.0,0.5,100,max_plies,False
257,90256,white,1/2-1/2,0.0,0.5,37,threefold_repetition,False
258,90257,black,0-1,1.0,1.0,10,checkmate,False
259,90258,white,1/2-1/2,0.0,0.5,100,max_plies,False
260,90259,black,1/2-1/2,0.0,0.5,100,max_plies,False
261,90260,white,1/2-1/2,0.0,0.5,100,max_plies,False
262,90261,black,1/2-1/2,0.0,0.5,100,max_plies,False
263,90262,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
264,90263,black,0-1,1.0,1.0,48,checkmate,False
265,90264,white,1-0,1.0,1.0,49,checkmate,False
266,90265,black,1/2-1/2,0.0,0.5,100,max_plies,False
267,90266,white,1/2-1/2,0.0,0.5,100,max_plies,False
268,90267,black,1/2-1/2,0.0,0.5,100,max_plies,False
269,90268,white,1/2-1/2,0.0,0.5,100,max_plies,False
270,90269,black,1/2-1/2,0.0,0.5,100,max_plies,False
271,90270,white,1/2-1/2,0.0,0.5,100,max_plies,False
272,90271,black,0-1,1.0,1.0,16,checkmate,False
273,90272,white,1/2-1/2,0.0,0.5,100,max_plies,False
274,90273,black,1/2-1/2,0.0,0.5,100,max_plies,False
275,90274,white,1/2-1/2,0.0,0.5,100,max_plies,False
276,90275,black,1/2-1/2,0.0,0.5,100,max_plies,False
277,90276,white,1/2-1/2,0.0,0.5,100,max_plies,False
278,90277,black,0-1,1.0,1.0,36,checkmate,False
279,90278,white,1/2-1/2,0.0,0.5,100,max_plies,False
280,90279,black,1/2-1/2,0.0,0.5,100,max_plies,False
281,90280,white,1/2-1/2,0.0,0.5,100,max_plies,False
282,90281,black,1/2-1/2,0.0,0.5,100,max_plies,False
283,90282,white,1/2-1/2,0.0,0.5,100,max_plies,False
284,90283,black,1/2-1/2,0.0,0.5,100,max_plies,False
285,90284,white,1/2-1/2,0.0,0.5,100,max_plies,False
286,90285,black,0-1,1.0,1.0,48,checkmate,False
287,90286,white,1-0,1.0,1.0,61,checkmate,False
288,90287,black,0-1,1.0,1.0,70,checkmate,False
289,90288,white,1/2-1/2,0.0,0.5,100,max_plies,False
290,90289,black,1/2-1/2,0.0,0.5,100,max_plies,False
291,90290,white,1-0,1.0,1.0,25,checkmate,False
292,90291,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
293,90292,white,1/2-1/2,0.0,0.5,100,max_plies,False
294,90293,black,1/2-1/2,0.0,0.5,55,threefold_repetition,False
295,90294,white,0-1,-1.0,0.0,32,checkmate,False
296,90295,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
297,90296,white,1/2-1/2,0.0,0.5,35,threefold_repetition,False
298,90297,black,1/2-1/2,0.0,0.5,60,threefold_repetition,False
299,90298,white,1-0,1.0,1.0,15,checkmate,False
300,90299,black,0-1,1.0,1.0,78,checkmate,False
301,90300,white,1/2-1/2,0.0,0.5,100,max_plies,False
302,90301,black,1/2-1/2,0.0,0.5,100,max_plies,False
303,90302,white,1/2-1/2,0.0,0.5,100,max_plies,False
304,90303,black,0-1,1.0,1.0,46,checkmate,False
305,90304,white,1/2-1/2,0.0,0.5,100,max_plies,False
306,90305,black,1/2-1/2,0.0,0.5,100,max_plies,False
307,90306,white,1/2-1/2,0.0,0.5,75,threefold_repetition,False
308,90307,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
309,90308,white,1/2-1/2,0.0,0.5,100,max_plies,False
310,90309,black,1/2-1/2,0.0,0.5,100,max_plies,False
311,90310,white,1/2-1/2,0.0,0.5,100,max_plies,False
312,90311,black,1/2-1/2,0.0,0.5,100,max_plies,False
313,90312,white,1/2-1/2,0.0,0.5,100,max_plies,False
314,90313,black,1/2-1/2,0.0,0.5,100,max_plies,False
315,90314,white,1/2-1/2,0.0,0.5,100,max_plies,False
316,90315,black,1/2-1/2,0.0,0.5,100,max_plies,False
317,90316,white,1/2-1/2,0.0,0.5,100,max_plies,False
318,90317,black,0-1,1.0,1.0,24,checkmate,False
319,90318,white,1/2-1/2,0.0,0.5,100,max_plies,False
320,90319,black,0-1,1.0,1.0,98,checkmate,False
321,90320,white,1/2-1/2,0.0,0.5,100,max_plies,False
322,90321,black,1/2-1/2,0.0,0.5,100,max_plies,False
323,90322,white,1-0,1.0,1.0,43,checkmate,False
324,90323,black,0-1,1.0,1.0,80,checkmate,False
325,90324,white,1-0,1.0,1.0,41,checkmate,False
326,90325,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
327,90326,white,1/2-1/2,0.0,0.5,100,max_plies,False
328,90327,black,1/2-1/2,0.0,0.5,100,max_plies,False
329,90328,white,1-0,1.0,1.0,11,checkmate,False
330,90329,black,0-1,1.0,1.0,40,checkmate,False
331,90330,white,1/2-1/2,0.0,0.5,100,max_plies,False
332,90331,black,1/2-1/2,0.0,0.5,100,max_plies,False
333,90332,white,1/2-1/2,0.0,0.5,60,threefold_repetition,False
334,90333,black,0-1,1.0,1.0,50,checkmate,False
335,90334,white,1/2-1/2,0.0,0.5,100,max_plies,False
336,90335,black,1/2-1/2,0.0,0.5,97,threefold_repetition,False
337,90336,white,1/2-1/2,0.0,0.5,44,threefold_repetition,False
338,90337,black,0-1,1.0,1.0,96,checkmate,False
339,90338,white,1/2-1/2,0.0,0.5,100,max_plies,False
340,90339,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
341,90340,white,0-1,-1.0,0.0,58,checkmate,False
342,90341,black,0-1,1.0,1.0,78,checkmate,False
343,90342,white,1/2-1/2,0.0,0.5,100,max_plies,False
344,90343,black,1/2-1/2,0.0,0.5,76,threefold_repetition,False
345,90344,white,1-0,1.0,1.0,29,checkmate,False
346,90345,black,0-1,1.0,1.0,36,checkmate,False
347,90346,white,1-0,1.0,1.0,51,checkmate,False
348,90347,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
349,90348,white,1/2-1/2,0.0,0.5,62,threefold_repetition,False
350,90349,black,0-1,1.0,1.0,56,checkmate,False
351,90350,white,1-0,1.0,1.0,35,checkmate,False
352,90351,black,0-1,1.0,1.0,86,checkmate,False
353,90352,white,1/2-1/2,0.0,0.5,100,max_plies,False
354,90353,black,1-0,-1.0,0.0,75,checkmate,False
355,90354,white,1-0,1.0,1.0,17,checkmate,False
356,90355,black,1/2-1/2,0.0,0.5,100,max_plies,False
357,90356,white,1/2-1/2,0.0,0.5,100,max_plies,False
358,90357,black,1/2-1/2,0.0,0.5,97,threefold_repetition,False
359,90358,white,0-1,-1.0,0.0,26,checkmate,False
360,90359,black,0-1,1.0,1.0,22,checkmate,False
361,90360,white,1/2-1/2,0.0,0.5,44,threefold_repetition,False
362,90361,black,1/2-1/2,0.0,0.5,100,max_plies,False
363,90362,white,1/2-1/2,0.0,0.5,100,max_plies,False
364,90363,black,1/2-1/2,0.0,0.5,77,threefold_repetition,False
365,90364,white,1/2-1/2,0.0,0.5,100,max_plies,False
366,90365,black,1/2-1/2,0.0,0.5,100,max_plies,False
367,90366,white,1-0,1.0,1.0,19,checkmate,False
368,90367,black,1/2-1/2,0.0,0.5,52,threefold_repetition,False
369,90368,white,1-0,1.0,1.0,41,checkmate,False
370,90369,black,1/2-1/2,0.0,0.5,100,max_plies,False
371,90370,white,1/2-1/2,0.0,0.5,100,max_plies,False
372,90371,black,1/2-1/2,0.0,0.5,100,max_plies,False
373,90372,white,1/2-1/2,0.0,0.5,100,max_plies,False
374,90373,black,1/2-1/2,0.0,0.5,100,max_plies,False
375,90374,white,1-0,1.0,1.0,23,checkmate,False
376,90375,black,0-1,1.0,1.0,96,checkmate,False
377,90376,white,1-0,1.0,1.0,21,checkmate,False
378,90377,black,0-1,1.0,1.0,88,checkmate,False
379,90378,white,1-0,1.0,1.0,85,checkmate,False
380,90379,black,0-1,1.0,1.0,78,checkmate,False
381,90380,white,1/2-1/2,0.0,0.5,100,max_plies,False
382,90381,black,0-1,1.0,1.0,48,checkmate,False
383,90382,white,1/2-1/2,0.0,0.5,100,max_plies,False
384,90383,black,1/2-1/2,0.0,0.5,63,threefold_repetition,False
385,90384,white,1/2-1/2,0.0,0.5,82,threefold_repetition,False
386,90385,black,1/2-1/2,0.0,0.5,100,max_plies,False
387,90386,white,1/2-1/2,0.0,0.5,100,max_plies,False
388,90387,black,0-1,1.0,1.0,16,checkmate,False
389,90388,white,1/2-1/2,0.0,0.5,100,max_plies,False
390,90389,black,1/2-1/2,0.0,0.5,100,max_plies,False
391,90390,white,1/2-1/2,0.0,0.5,100,max_plies,False
392,90391,black,1/2-1/2,0.0,0.5,100,max_plies,False
393,90392,white,1/2-1/2,0.0,0.5,100,max_plies,False
394,90393,black,1/2-1/2,0.0,0.5,100,max_plies,False
395,90394,white,1-0,1.0,1.0,47,checkmate,False
396,90395,black,0-1,1.0,1.0,84,checkmate,False
397,90396,white,1/2-1/2,0.0,0.5,100,max_plies,False
398,90397,black,1/2-1/2,0.0,0.5,82,threefold_repetition,False
399,90398,white,1/2-1/2,0.0,0.5,77,threefold_repetition,False
400,90399,black,1/2-1/2,0.0,0.5,91,threefold_repetition,False
401,90400,white,1/2-1/2,0.0,0.5,100,max_plies,False
402,90401,black,0-1,1.0,1.0,84,checkmate,False
403,90402,white,1/2-1/2,0.0,0.5,100,max_plies,False
404,90403,black,0-1,1.0,1.0,28,checkmate,False
405,90404,white,1/2-1/2,0.0,0.5,79,threefold_repetition,False
406,90405,black,1/2-1/2,0.0,0.5,100,max_plies,False
407,90406,white,1/2-1/2,0.0,0.5,100,max_plies,False
408,90407,black,1/2-1/2,0.0,0.5,73,threefold_repetition,False
409,90408,white,1-0,1.0,1.0,17,checkmate,False
410,90409,black,1/2-1/2,0.0,0.5,100,max_plies,False
411,90410,white,1/2-1/2,0.0,0.5,100,max_plies,False
412,90411,black,1/2-1/2,0.0,0.5,100,max_plies,False
413,90412,white,1-0,1.0,1.0,85,checkmate,False
414,90413,black,1/2-1/2,0.0,0.5,76,threefold_repetition,False
415,90414,white,1-0,1.0,1.0,81,checkmate,False
416,90415,black,1/2-1/2,0.0,0.5,100,max_plies,False
417,90416,white,1/2-1/2,0.0,0.5,100,max_plies,False
418,90417,black,1-0,-1.0,0.0,11,checkmate,False
419,90418,white,1/2-1/2,0.0,0.5,100,max_plies,False
420,90419,black,1/2-1/2,0.0,0.5,77,threefold_repetition,False
421,90420,white,1/2-1/2,0.0,0.5,100,max_plies,False
422,90421,black,1-0,-1.0,0.0,21,checkmate,False
423,90422,white,1/2-1/2,0.0,0.5,95,threefold_repetition,False
424,90423,black,1/2-1/2,0.0,0.5,25,threefold_repetition,False
425,90424,white,1/2-1/2,0.0,0.5,52,threefold_repetition,False
426,90425,black,1/2-1/2,0.0,0.5,100,max_plies,False
427,90426,white,1/2-1/2,0.0,0.5,100,max_plies,False
428,90427,black,0-1,1.0,1.0,62,checkmate,False
429,90428,white,1/2-1/2,0.0,0.5,65,threefold_repetition,False
430,90429,black,0-1,1.0,1.0,94,checkmate,False
431,90430,white,1/2-1/2,0.0,0.5,100,max_plies,False
432,90431,black,0-1,1.0,1.0,68,checkmate,False
433,90432,white,1-0,1.0,1.0,77,checkmate,False
434,90433,black,1/2-1/2,0.0,0.5,100,max_plies,False
435,90434,white,1/2-1/2,0.0,0.5,100,max_plies,False
436,90435,black,1-0,-1.0,0.0,27,checkmate,False
437,90436,white,1/2-1/2,0.0,0.5,100,max_plies,False
438,90437,black,1/2-1/2,0.0,0.5,100,max_plies,False
439,90438,white,1/2-1/2,0.0,0.5,100,max_plies,False
440,90439,black,1/2-1/2,0.0,0.5,100,max_plies,False
441,90440,white,1/2-1/2,0.0,0.5,41,threefold_repetition,False
442,90441,black,1/2-1/2,0.0,0.5,30,threefold_repetition,False
443,90442,white,1/2-1/2,0.0,0.5,100,max_plies,False
444,90443,black,0-1,1.0,1.0,52,checkmate,False
445,90444,white,0-1,-1.0,0.0,44,checkmate,False
446,90445,black,1/2-1/2,0.0,0.5,100,max_plies,False
